,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F132,F37,F133,F134,F39,F135,F136,F137,F83,F73,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F19,F15,F4,F8,F11,F71,category,1
22,-0.2192565,-0.20903929,-0.12476878,-0.5811635,-0.7422224,-0.42249298,-0.83786464,-0.99650025,-0.11212637,-0.80684704,0.36027065,-0.5870507,-0.70127225,-0.3180498,0.47845042,0.32534754,0.30309504,-0.3684724,-0.7971529,-0.43251657,0.6765245,0.8645254,-0.22745155,-0.3684724,-0.7971529,-0.2276532,-0.7312871,-0.44596297,2.4464812,-0.44818425,-0.50428504,-1.6717516,-1.3209826,-1.1004853,-0.8232791,-0.4404178,-0.37003702,-1.2089932,-1.2093551,-1.2089932,-0.5829389,7.714905,-0.15853691,0.065921165,-0.8932839,-0.36744055,2.3011935,-0.41452712,-0.42364842,-0.40747014,-0.4177772,2.2668471,-0.3810777,-0.2835495,1.546651,-0.67232287,-0.20265988,-0.65902686,-0.59157753,-2.3405476,-0.66304374,-0.6557053,0.6223794,-0.7604196,0.048084386,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.42377698,0,2.0269967935590795e-05
23,-0.6390753,-0.6640821,-0.12050324,-0.30502656,-0.5997428,-0.43871537,0.5496264,-0.5048329,-0.10231887,-0.47930762,1.2356426,-0.5810782,-0.6788783,-0.1432226,-0.5894342,0.15660799,0.30309504,-0.3464937,-0.81835794,-1.3971652,-0.46461707,-0.6395753,-0.1665245,-0.3464937,-0.818358,-0.16672236,-0.7312871,-0.961488,-0.6848064,-0.8985054,-1.0040984,-0.34619418,-0.52987975,-0.549305,-0.5028335,-0.4404178,-0.16645087,-0.60971826,-0.586653,-0.60971826,1.377189,-0.30356848,0.54745513,1.4453545,0.8437996,1.4538893,0.27343845,-0.39656928,-0.4404817,-0.40636212,-0.41402474,-0.2100568,-0.29674935,-0.2835495,-0.026130931,-0.44066808,-0.20265988,-0.5012068,-0.5261326,0.08941587,-0.4709442,-0.31568092,-0.3346904,-0.6241067,0.048084386,0.25433746,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,0.38639867,0,3.0885924997663894e-06
24,0.379297,0.4308248,-0.13045616,-0.6786237,-0.7422224,-0.43871537,-0.067036234,-0.99650025,-0.11703012,-0.80684704,-0.7674706,-0.5990606,-0.70020586,1.6079243,0.47845042,-0.18087117,0.30309504,-0.3684724,-0.81128955,-1.3971652,0.6765245,0.8645254,-0.34930563,-0.3684724,-0.8112896,-0.34951493,0.9609529,1.9254524,0.09660351,-0.8985054,1.7948568,-0.34619418,-0.52987975,-0.549305,-0.8232791,-0.4404178,-0.39548528,-0.6037848,-0.58038837,-0.6037848,-0.5829389,-0.30356848,-0.15853691,0.065921165,-0.8932839,-0.36744055,2.3011935,-0.41452712,-0.44214985,-0.40747014,-0.42446047,-0.2100568,-0.3454172,-0.2835495,-0.11696967,-0.67232287,-0.20265988,-0.65902686,-0.59157753,0.08941587,-0.66304374,-0.6557053,0.6223794,-0.2967949,0.048084386,0.26769102,-0.37282997,2.1526527,-0.14975522,1.2974665,-0.14968519,-0.26360977,-0.3540827,2.6653144,2.5276875,2.6144538,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.42377698,0,0.039790355725682264
25,-0.7923813,-0.81321377,-0.13045616,-0.7598404,-0.7422224,-0.43465978,-0.83786464,-0.99650025,-0.11703012,-0.80684704,0.48054573,-0.5989307,-0.70447135,1.0956454,0.47845042,-0.18087117,0.30309504,-0.3684724,-0.81128955,-0.5302025,0.6765245,0.8645254,-0.28837857,-0.3684724,-0.8112896,-0.28858408,-0.7312871,-0.8665229,-0.6425296,-0.8985054,-0.9120274,-0.34619418,-0.52987975,-0.549305,-0.8232791,-0.4404178,-0.37003702,-0.49698338,-0.4663725,-0.49698338,-0.5829389,0.01828806,-0.15853691,0.065921165,-0.8932839,-0.36744055,2.3011935,-0.41017675,-0.4395718,-0.40691614,-0.42111883,-0.15866876,-0.3378174,-0.16101474,-0.478505,-0.67232287,-0.20265988,-0.65902686,-0.59157753,0.08941587,-0.66304374,-0.6557053,0.6223794,-0.72282296,0.048084386,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.01868915,0,1.8160951176164337e-05
26,-0.7923813,-0.81321377,-0.13045616,-0.7598404,-0.7422224,-0.43465978,-0.83786464,-0.99650025,-0.11703012,-0.80684704,1.3414619,-0.5989307,-0.70447135,1.0956454,0.47845042,-0.18087117,0.30309504,-0.3684724,-0.81128955,-0.5302025,0.6765245,0.8645254,-0.28837857,-0.3684724,-0.8112896,-0.28858408,-0.7312871,-0.8665229,-0.6425296,-0.8985054,-0.9120274,-0.34619418,-0.52987975,-0.549305,-0.8232791,-0.4404178,-0.37003702,-0.49698338,-0.4663725,-0.49698338,-0.5829389,0.01828806,-0.15853691,0.065921165,-0.8932839,-0.36744055,2.3011935,-0.41017675,-0.4395718,-0.40691614,-0.42111883,-0.15866876,-0.3378174,-0.16101474,-0.478505,-0.67232287,-0.20265988,-0.65902686,-0.59157753,0.08941587,-0.66304374,-0.6557053,0.6223794,-0.72282296,0.048084386,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.01868915,0,1.683406955663792e-05
27,0.118896864,0.13383608,-0.104862936,0.73454803,-0.26341188,-0.40627062,1.0121235,-0.7571549,-0.11212637,-0.66967237,0.7850402,-0.4443601,-0.3440357,-0.07560259,-3.009973,-0.18087117,0.30309504,-0.33672538,-0.6699226,-1.3361114,-0.8449975,-2.143676,-0.22745155,-0.3367254,-0.66992265,-0.2276532,-0.7312871,0.48198214,0.32234415,0.769874,1.095118,0.9793632,0.61023885,-0.43786302,-0.8232791,-0.4404178,2.276583,0.39624286,0.28788635,0.39624286,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.21633348,-0.31590042,-0.26702756,-0.2576533,-0.2100568,-0.01614199,-0.2835495,0.33887675,-0.5417882,-0.20265988,-0.045113854,-0.49211848,0.08941587,-0.36188206,-1.3290167,2.227283,-0.67316324,0.048084386,1.1939427,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,2.2092938,0,0.000314861832482919
28,0.118896864,0.13383608,-0.06931678,0.73454803,-0.26341188,-0.40627062,1.6287861,-0.7571549,-0.08760762,-0.66967237,-0.13149607,-0.4443601,-0.3440357,-0.07560259,-2.4420903,-0.18087117,0.30309504,-0.33672538,-0.6699226,-0.43251657,0.6765245,0.8645254,-0.28837857,-0.3367254,-0.66992265,-0.28858408,-0.7312871,-0.44596297,2.4464812,-0.44818425,-0.50428504,-1.6717516,-1.3209826,-1.1004853,-0.8232791,-0.4404178,2.467445,0.42912385,0.31545064,0.42912385,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.21633348,-0.31590042,-0.26702756,-0.2576533,-0.2100568,-0.01614199,-0.2835495,0.33887675,-0.5417882,-0.20265988,-0.045113854,-0.49211848,0.08941587,-0.36188206,-1.3290167,2.227283,-0.67316324,0.048084386,1.1939427,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,2.2092938,0,2.9531560097434482e-05
29,0.118896864,0.13383608,-0.1162377,0.73454803,-0.26341188,-0.40627062,0.39546078,-0.7571549,-0.10231887,-0.66967237,-0.17088269,-0.4443601,-0.3440357,-0.07560259,-2.212619,-0.18087117,0.30309504,-0.33672538,-0.6699226,-0.43251657,0.6765245,0.8645254,-0.28837857,-0.3367254,-0.66992265,-0.28858408,-0.7312871,-0.44596297,2.4464812,-0.44818425,-0.50428504,-1.6717516,-1.3209826,-1.1004853,-0.8232791,-0.4404178,2.467445,0.42912385,0.31545064,0.42912385,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.21633348,-0.31590042,-0.26702756,-0.2576533,-0.2100568,-0.01614199,-0.2835495,0.33887675,-0.5417882,-0.20265988,-0.045113854,-0.49211848,0.08941587,-0.36188206,-1.3290167,2.227283,-0.67316324,0.048084386,1.1939427,2.5746799,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,2.6008034,-0.2968205,-0.08578252,-0.32011276,2.2092938,0,4.902712613523619e-05
30,0.118896864,0.13383608,-0.11197216,0.73454803,-0.26341188,-0.40627062,0.39546078,-0.7571549,-0.10231887,-0.66967237,-0.20175324,-0.4443601,-0.3440357,-0.07560259,-2.9716387,-0.18087117,0.30309504,-0.33672538,-0.6699226,-0.43251657,0.6765245,0.8645254,-0.28837857,-0.3367254,-0.66992265,-0.28858408,-0.7312871,-0.44596297,2.4464812,-0.44818425,-0.50428504,-1.6717516,-1.3209826,-1.1004853,-0.8232791,-0.4404178,1.894859,0.19821511,0.15257081,0.19821511,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.21633348,-0.31590042,-0.26702756,-0.2576533,-0.2100568,-0.01614199,-0.2835495,0.33887675,-0.5417882,-0.20265988,-0.045113854,-0.49211848,0.08941587,-0.36188206,-1.3290167,2.227283,-0.67316324,0.048084386,1.1939427,2.5746799,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,2.6008034,-0.2968205,-0.08578252,-0.32011276,2.00675,0,4.945801436438605e-05
31,0.118896864,0.13383608,-0.10770662,0.73454803,-0.26341188,-0.40627062,1.0121235,-0.7571549,-0.11212637,-0.66967237,-1.2353851,-0.4443601,-0.3440357,-0.07560259,-2.8853865,-0.18087117,0.30309504,-0.33672538,-0.6699226,-0.43251657,0.6765245,0.8645254,-0.28837857,-0.3367254,-0.66992265,-0.28858408,-0.7312871,-0.44596297,2.4464812,-0.44818425,-0.50428504,-1.6717516,-1.3209826,-1.1004853,-0.8232791,-0.4404178,2.7855484,0.46447712,0.34927952,0.46447712,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.21633348,-0.31590042,-0.26702756,-0.2576533,-0.2100568,-0.01614199,-0.2835495,0.33887675,-0.5417882,-0.20265988,-0.045113854,-0.49211848,0.08941587,-0.36188206,-1.3290167,2.227283,-0.67316324,0.048084386,1.1939427,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,2.2092938,0,3.87395368008667e-05
32,0.118896864,0.13383608,-0.11481585,0.73454803,-0.26341188,-0.40627062,1.0121235,-0.7571549,-0.11212637,-0.66967237,1.1161004,-0.4443601,-0.3440357,-0.07560259,-2.375714,-0.18087117,0.30309504,-0.33672538,-0.6699226,-0.43251657,0.6765245,0.8645254,-0.28837857,-0.3367254,-0.66992265,-0.28858408,-0.7312871,-0.44596297,2.4464812,-0.44818425,-0.50428504,-1.6717516,-1.3209826,-1.1004853,-0.8232791,-0.4404178,2.7855484,0.46447712,0.34927952,0.46447712,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.21633348,-0.31590042,-0.26702756,-0.2576533,-0.2100568,-0.01614199,-0.2835495,0.33887675,-0.5417882,-0.20265988,-0.045113854,-0.49211848,0.08941587,-0.36188206,-1.3290167,2.227283,-0.67316324,0.048084386,1.1939427,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,2.2092938,0,3.057370326186181e-05
33,0.118896864,0.13383608,0.013150298,0.73454803,-0.26341188,-0.40627062,1.0121235,-0.7571549,0.039889865,-0.66967237,-0.54984546,-0.4443601,-0.3440357,-0.07560259,-3.8290372,-0.18087117,0.30309504,-0.33672538,-0.6699226,-0.43251657,0.6765245,0.8645254,-0.28837857,-0.3367254,-0.66992265,-0.28858408,-0.7312871,-0.44596297,2.4464812,-0.44818425,-0.50428504,-1.6717516,-1.3209826,-1.1004853,-0.8232791,-0.4404178,2.8237207,0.46843272,0.3517854,0.46843272,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.21633348,-0.31590042,-0.26702756,-0.2576533,-0.2100568,-0.01614199,-0.2835495,0.33887675,-0.5417882,-0.20265988,-0.045113854,-0.49211848,0.08941587,-0.36188206,-1.3290167,2.227283,-0.67316324,0.048084386,1.1939427,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,2.2092938,0,3.7812001156131604e-05
34,0.118896864,0.13383608,-0.07784785,0.73454803,-0.26341188,-0.40627062,1.0121235,-0.7571549,-0.08760762,-0.66967237,-0.6115866,-0.4443601,-0.3440357,-0.07560259,-3.4005687,-0.18087117,0.30309504,-0.33672538,-0.6699226,-0.43251657,0.6765245,0.8645254,-0.28837857,-0.3367254,-0.66992265,-0.28858408,-0.7312871,-0.44596297,2.4464812,-0.44818425,-0.50428504,-1.6717516,-1.3209826,-1.1004853,-0.8232791,-0.4404178,2.8237207,0.46843272,0.3517854,0.46843272,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.21633348,-0.31590042,-0.26702756,-0.2576533,-0.2100568,-0.01614199,-0.2835495,0.33887675,-0.5417882,-0.20265988,-0.045113854,-0.49211848,0.08941587,-0.36188206,-1.3290167,2.227283,-0.67316324,0.048084386,1.1939427,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,2.2092938,0,3.7700497516533235e-05
35,0.118896864,0.13383608,0.01599399,0.73454803,-0.26341188,-0.40627062,-0.83786464,-0.7571549,0.034986116,-0.66967237,-1.5643163,-0.4443601,-0.3440357,-0.07560259,0.47845042,-0.18087117,0.30309504,-0.33672538,-0.6699226,-0.8476818,-0.8449975,-0.6395753,-0.28837857,-0.3367254,-0.66992265,-0.28858408,-0.7312871,0.19328807,-0.23158862,1.2523291,0.25543147,1.1119189,1.5176803,1.7217683,-0.8232791,-0.4404178,3.027307,0.5777065,0.4457545,0.5777065,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.21633348,-0.31590042,-0.26702756,-0.2576533,-0.2100568,-0.01614199,-0.2835495,0.33887675,-0.5417882,-0.20265988,-0.045113854,-0.49211848,0.08941587,-0.36188206,-1.3290167,2.227283,-0.67316324,0.048084386,1.1939427,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,2.2092938,0,0.00044620104742962264
36,0.118896864,0.13383608,-0.104862936,0.73454803,-0.26341188,-0.40627062,1.0121235,-0.7571549,-0.11212637,-0.66967237,0.7850402,-0.4443601,-0.3440357,-0.07560259,-3.009973,-0.18087117,0.30309504,-0.33672538,-0.6699226,-1.3971652,-0.08423652,-0.6395753,-0.22745155,-0.3367254,-0.66992265,-0.2276532,-0.7312871,-0.961488,-0.6848064,0.769874,-1.0040984,0.9793632,0.61023885,-0.43786302,-0.8232791,-0.4404178,2.276583,0.39624286,0.28788635,0.39624286,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.21633348,-0.31590042,-0.26702756,-0.2576533,-0.2100568,-0.01614199,-0.2835495,0.33887675,-0.5417882,-0.20265988,-0.045113854,-0.49211848,0.08941587,-0.36188206,-1.3290167,2.227283,-0.67316324,0.048084386,1.1939427,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,2.2092938,0,2.6877023005119382e-05
37,0.118896864,0.13383608,-0.12476878,0.73454803,-0.26341188,-0.40627062,0.08712944,-0.7571549,-0.11703012,-0.66967237,-0.8101163,-0.4443601,-0.3440357,-0.07560259,-0.6428285,-0.18087117,-2.1682222,-0.33672538,-0.6699226,-1.214004,0.296144,0.8645254,-0.34930563,-0.3367254,-0.66992265,-0.3190495,0.11483291,0.12111464,-0.25485653,1.2523291,0.04550982,1.1119189,1.5176803,1.7217683,-0.8232791,-0.4404178,3.790755,1.0528741,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.21633348,-0.31590042,-0.26702756,-0.2576533,-0.2100568,-0.01614199,-0.2835495,0.33887675,-0.5417882,-0.20265988,-0.045113854,-0.49211848,0.08941587,-0.36188206,-1.3290167,2.227283,-0.67316324,0.048084386,1.1939427,-0.37282997,0.8786938,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,2.4118378,0,0.009677153489483687
38,0.118896864,0.13383608,-0.013864779,0.73454803,-0.26341188,-0.40627062,1.0121235,-0.7571549,-0.014051379,-0.66967237,-1.1640633,-0.4443601,-0.3440357,-0.07560259,-2.119635,-0.18087117,0.30309504,-0.33672538,-0.6699226,0.48328903,0.296144,0.8645254,-0.28837857,-0.3367254,-0.66992265,-0.28858408,-0.7312871,-0.961488,-0.6848064,-0.8985054,-1.0040984,-0.34619418,-0.52987975,-0.549305,-0.8232791,-0.4404178,1.5513073,0.090919204,0.079901345,0.090919204,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.21633348,-0.31590042,-0.26702756,-0.2576533,-0.2100568,-0.01614199,-0.2835495,0.33887675,-0.5417882,-0.20265988,-0.045113854,-0.49211848,0.08941587,-0.36188206,-1.3290167,2.227283,-0.67316324,0.048084386,1.1939427,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,1.8042061,0,2.5883243013665302e-05
39,0.118896864,0.13383608,-0.104862936,0.73454803,-0.26341188,-0.40627062,-0.83786464,-0.7571549,-0.08270387,-0.66967237,0.61471987,-0.4443601,-0.3440357,-0.07560259,0.47845042,-0.18087117,0.30309504,-0.33672538,-0.6699226,-0.71336365,0.6765245,0.8645254,-0.22745155,-0.3367254,-0.66992265,-0.2276532,-0.7312871,-0.25158468,-0.39605644,-0.8985054,-0.25847515,-0.34619418,-0.52987975,-0.549305,-0.8232791,-0.4404178,3.790755,1.0528741,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.21633348,-0.31590042,-0.26702756,-0.2576533,-0.2100568,-0.01614199,-0.2835495,0.33887675,-0.5417882,-0.20265988,-0.045113854,-0.49211848,0.08941587,-0.36188206,-1.3290167,2.227283,-0.67316324,0.048084386,1.1939427,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,2.4118378,0,3.136295082914945e-05
40,0.118896864,0.13383608,-0.104862936,0.73454803,-0.26341188,-0.40627062,1.6287861,-0.7571549,-0.08270387,-0.66967237,0.6115264,-0.4443601,-0.3440357,-0.07560259,-1.2657614,-0.18087117,0.30309504,-0.33672538,-0.6699226,-1.3361114,-0.08423652,-0.6395753,-0.22745155,-0.3367254,-0.66992265,-0.2276532,-0.7312871,-0.23975296,-0.118284196,0.769874,-0.30435964,0.9793632,0.61023885,-0.43786302,-0.8232791,-0.4404178,0.8133075,-0.15309252,-0.111795686,-0.15309252,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.21633348,-0.31590042,-0.26702756,-0.2576533,-0.2100568,-0.01614199,-0.2835495,0.33887675,-0.5417882,-0.20265988,-0.045113854,-0.49211848,0.08941587,-0.36188206,-1.3290167,2.227283,-0.67316324,0.048084386,1.1939427,-0.37282997,-0.39526522,4.6590514,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,1.601662,0,5.48100841743421e-05
41,0.118896864,0.13383608,-0.13045616,0.73454803,-0.26341188,-0.40627062,1.6287861,-0.7571549,-0.11703012,-0.66967237,-0.042077914,-0.4443601,-0.3440357,-0.07560259,0.47845042,-0.18087117,0.30309504,-0.33672538,-0.6699226,1.5334128,0.6765245,0.8645254,-0.34930563,-0.3367254,-0.66992265,-0.34951493,0.9609529,0.7471093,0.45259005,0.769874,0.9665945,0.9793632,0.61023885,-0.43786302,-0.8232791,-0.4404178,3.790755,1.0528741,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.21633348,-0.31590042,-0.26702756,-0.2576533,-0.2100568,-0.01614199,-0.2835495,0.33887675,-0.5417882,-0.20265988,-0.045113854,-0.49211848,0.08941587,-0.36188206,-1.3290167,2.227283,-0.67316324,0.048084386,1.1939427,2.5746799,-0.39526522,-0.14975522,-0.3495371,-0.14968519,3.7934856,-0.3540827,-0.36197066,-0.39561853,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,2.6008034,3.0024533,-0.08578252,-0.32011276,2.4118378,0,0.05042670953414736
42,0.118896864,0.13383608,-0.13045616,0.73454803,-0.26341188,-0.40627062,-0.83786464,-0.7571549,-0.11703012,-0.66967237,1.4908051,-0.4443601,-0.3440357,-0.07560259,0.47845042,-0.18087117,0.30309504,-0.33672538,-0.6699226,-0.71336365,0.6765245,0.8645254,-0.28837857,-0.3367254,-0.66992265,-0.28858408,-0.7312871,-0.25158468,-0.39605644,-0.8985054,-0.25847515,-0.34619418,-0.52987975,-0.549305,-0.8232791,-0.4404178,3.790755,1.0528741,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.21633348,-0.31590042,-0.26702756,-0.2576533,-0.2100568,-0.01614199,-0.2835495,0.33887675,-0.5417882,-0.20265988,-0.045113854,-0.49211848,0.08941587,-0.36188206,-1.3290167,2.227283,-0.67316324,0.048084386,1.1939427,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,2.4118378,0,2.8169216328246973e-05
43,0.118896864,0.13383608,-0.13045616,0.73454803,-0.26341188,-0.40627062,-0.83786464,-0.7571549,-0.11703012,-0.66967237,1.5365789,-0.4443601,-0.3440357,-0.07560259,0.47845042,-0.18087117,0.30309504,-0.33672538,-0.6699226,-0.71336365,0.6765245,0.8645254,-0.28837857,-0.3367254,-0.66992265,-0.28858408,-0.7312871,-0.25158468,-0.39605644,-0.8985054,-0.25847515,-0.34619418,-0.52987975,-0.549305,-0.8232791,-0.4404178,3.790755,1.0528741,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.21633348,-0.31590042,-0.26702756,-0.2576533,-0.2100568,-0.01614199,-0.2835495,0.33887675,-0.5417882,-0.20265988,-0.045113854,-0.49211848,0.08941587,-0.36188206,-1.3290167,2.227283,-0.67316324,0.048084386,1.1939427,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,2.4118378,0,2.8055816012769435e-05
44,0.118896864,0.13383608,-0.13045616,0.73454803,-0.26341188,-0.40627062,0.24129511,-0.7571549,-0.11703012,-0.66967237,1.3236785,-0.4443601,-0.3440357,-0.07560259,0.47845042,-0.18087117,0.30309504,-0.33672538,-0.6699226,-0.88431406,0.296144,-0.6395753,-0.34930563,-0.3367254,-0.66992265,-0.34951493,0.9609529,1.6490431,0.093735754,1.2523291,1.6757524,1.1119189,1.5176803,1.7217683,-0.8232791,-0.4404178,3.790755,1.0528741,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.21633348,-0.31590042,-0.26702756,-0.2576533,-0.2100568,-0.01614199,-0.2835495,0.33887675,-0.5417882,-0.20265988,-0.045113854,-0.49211848,0.08941587,-0.36188206,-1.3290167,2.227283,-0.67316324,0.048084386,1.1939427,2.5746799,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,2.5276875,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,2.6008034,-0.2968205,-0.08578252,-0.32011276,2.4118378,0,0.07166901987285754
