,F25,F67,F34,F102,F104,F108,F95,F109,F23,F79,F112,F113,F116,F117,F119,F110,F115,F41,F43,F42,F45,F44,F46,F128,F131,F37,F133,F134,F136,F83,F16,F3,F17,F6,F13,F15,category,1
53,2.1311808,-0.43465978,-0.83786464,-0.44767094,0.23756158,0.30309504,-0.78301615,1.5456235,0.296144,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,2.6931443,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,2.7129234851026237e-05
54,2.1311808,-0.43465978,-0.83786464,-0.44767094,0.23756158,0.30309504,-0.78301615,1.5456235,0.296144,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,2.6931443,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,3.751650022794102e-05
55,2.1311808,-0.43465978,-0.83786464,-0.44767094,0.23756158,0.30309504,-0.78301615,1.5456235,0.296144,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,2.6931443,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,2.7129234851026237e-05
56,2.1311808,-0.43465978,-0.83786464,-0.44767094,0.23756158,0.30309504,-0.78301615,-0.92094624,-0.08423652,-0.34930563,-0.78301626,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,2.6931443,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0025576054092528457
57,0.7392851,-0.43871537,1.6287861,-0.5821818,-0.021407738,0.30309504,-0.78301615,-0.20051245,0.296144,-0.1665245,-0.78301626,-0.16672236,-0.7312871,-0.190703,-0.44818425,-0.15490082,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.3933428,-0.122592606,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.5016663,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,2.6469993605611146e-05
58,0.7392851,-0.43871537,1.6287861,-0.5821818,-0.021407738,0.30309504,-0.78301615,-0.8476818,0.296144,-0.28837857,-0.78301626,-0.28858408,-0.7312871,0.19328807,1.2523291,0.25543147,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.3933428,-0.122592606,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.5016663,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,4.462490451946961e-05
59,0.7392851,-0.43871537,0.7037921,-0.5821818,-0.021407738,0.30309504,-0.78301615,-1.4215866,-0.46461707,-0.28837857,-0.78301626,-0.28858408,-0.7312871,1.4442958,3.5688426,1.3283643,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.3933428,-0.122592606,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.5016663,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00043250372488488404
60,0.7392851,-0.43871537,0.7037921,-0.5821818,-0.021407738,0.30309504,-0.78301615,-1.4215866,-0.46461707,-0.1665245,-0.78301626,-0.16672236,-0.7312871,1.4442958,3.5688426,1.3283643,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.3933428,-0.122592606,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.5016663,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.000461951429943326
61,0.7392851,-0.43871537,0.7037921,-0.5821818,-0.021407738,0.30309504,-0.78301615,-1.4337972,-2.7469003,-0.28837857,-0.78301626,-0.28858408,-0.7312871,2.6471875,3.5688426,2.4945955,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.3933428,-0.122592606,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.5016663,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.004686797414978765
62,0.7392851,-0.43871537,-0.83786464,-0.5821818,-0.021407738,0.30309504,-0.78301615,-0.18830174,-0.08423652,-0.1665245,-0.78301626,-0.16672236,-0.7312871,-0.6838976,-0.8985054,-0.7349682,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.3933428,-0.122592606,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.5016663,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,5.3891279434522135e-05
63,2.1311808,-0.4306042,1.3204548,-0.5871805,0.26117876,-2.1682222,-0.81128955,-0.8476818,-0.8449975,-0.28837857,-0.8112896,-0.28858408,-0.7312871,0.19328807,1.2523291,0.25543147,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40663913,-0.30485693,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.47512755,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0011634980477969689
64,2.1311808,-0.4306042,-0.83786464,-0.5871805,0.26117876,0.30309504,-0.81128955,-0.71336365,0.6765245,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.25158468,-0.8985054,-0.25847515,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40663913,-0.30485693,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.47512755,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,3.569033190574434e-05
65,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,-1.3605329,-0.08423652,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.5378598,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,4.274276173488563e-06
66,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,-1.3361114,-0.08423652,-0.34930563,-0.026702674,-0.34951493,0.9609529,-0.23975296,-0.5378598,-0.30435964,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0007150315242207439
67,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
68,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
69,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.22745155,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.619810938846367e-06
70,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
71,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.22745155,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.619810938846367e-06
72,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.22745155,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.619810938846367e-06
73,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,-2.1682222,-0.026702657,0.48328903,0.296144,-0.22745155,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,5.675121166345328e-05
74,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
75,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
76,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
77,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
78,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
79,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
80,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.22745155,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.619810938846367e-06
81,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
82,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,-2.1682222,-0.026702657,0.48328903,0.296144,-0.22745155,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,5.675121166345328e-05
83,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.22745155,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.619810938846367e-06
84,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
85,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,-2.1682222,-0.026702657,0.48328903,0.296144,-0.22745155,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,5.675121166345328e-05
86,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
87,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
88,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
89,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,-2.1682222,-0.026702657,0.48328903,0.296144,-0.22745155,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,5.675121166345328e-05
90,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
91,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.22745155,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.619810938846367e-06
92,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
93,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.22745155,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.619810938846367e-06
94,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.22745155,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.619810938846367e-06
95,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
96,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.22745155,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.619810938846367e-06
97,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
98,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.22745155,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.61981093884635e-06
99,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
100,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
101,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.308014325562952e-06
102,2.1311808,-0.14265692,-0.83786464,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.22745155,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,9.619810938846367e-06
