,F62,F107,F109,F116,F117,F110,F114,F115,F88,F70,F37,F74,F84,F7,F6,F13,F1,F5,category,1
103,-0.59441686,-0.31727704,-1.492003,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-2.6000195,-1.7048365,0.68840957,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00028060957647999625
104,-0.47682726,-0.31727704,-0.18125731,-0.54470265,0.11020995,0.19066201,1.0505514,0.7679677,-1.3507338,-1.4391162,-0.26441452,1.906285,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,2.8986719,0,0.008128512014285522
105,-0.47682726,-0.31727704,-0.18125731,-0.54470265,0.11020995,0.19066201,1.0505514,0.7679677,-1.3507338,-1.4391162,-0.26441452,1.906285,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.002692803307735731
106,-0.0064688614,-0.31727704,-0.18125731,-0.54470265,0.11020995,0.19066201,1.0505514,0.7679677,-1.3507338,-1.4391162,-0.26441452,1.906285,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0022606799904597344
107,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,1.0505514,0.7679677,-1.3507338,-1.4391162,-0.26441452,1.906285,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.15088089912203836
109,-0.7120065,-0.31727704,-1.4149003,1.4852144,-0.31713596,-0.47566697,1.0505514,0.7679677,-1.3507338,-1.4391162,-0.26441452,1.906285,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.02978965668307306
110,-0.6238143,-0.31727704,-1.3956246,-0.54470265,-0.31713596,0.29061127,-0.2469495,-0.23607753,0.1480766,-0.0775896,-0.26441452,0.011184545,-1.2748218,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,9.944124962134788e-05
111,-0.59441686,-0.21016496,-1.376349,-0.54470265,-0.31713596,0.18114287,-0.2469495,-0.23607753,0.1480766,-0.0775896,-0.26441452,0.011184545,-1.2748218,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,8.84752509328264e-05
112,-0.7120065,-0.31727704,-1.3570733,1.4852144,-0.31713596,1.248459,-0.003668065,2.7760584,0.24289589,0.32472056,-0.26441452,0.14897572,0.7968752,-0.11675073,3.404957,11.6332855,-0.6012105,2.8986719,0,0.02288725879604277
113,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-1.036333,-1.2811761,-0.26441452,0.20748977,-1.2748218,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0014133182801112205
114,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,-0.2469495,-0.23607753,-2.2931044,-1.6541618,-0.26441452,0.18106407,-1.2610202,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.025571281288603646
115,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,-0.2469495,-0.23607753,-2.2931044,-1.6541618,-0.26441452,0.18106407,-1.2610202,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.025571281288603646
116,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,-0.2469495,-0.23607753,-2.2931044,-1.6541618,-0.26441452,0.18106407,-1.2610202,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.025571281288603646
117,-0.35923767,0.11117132,-1.492003,-0.54470265,-0.31713596,-0.47566697,0.531551,-0.23607753,-2.5068636,-1.6968622,-0.26441452,0.17351386,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00046375405368572777
118,-0.7120065,-0.31727704,-1.492003,1.4852144,-0.31713596,-0.47566697,0.531551,-0.23607753,-1.2226446,-1.3904995,-0.26441452,0.17351386,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00423882529411536
119,-0.35923767,-0.10305287,-1.4534516,0.4702558,-0.31713596,-0.47566697,0.531551,-0.23607753,-1.2184858,-1.3848404,-0.26441452,0.17351386,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,2.8986719,0,0.0028015620468252135
120,-0.5062247,0.21828343,-0.18125731,-0.54470265,0.11020995,0.19066201,0.531551,-0.23607753,-1.2184858,-1.3848404,-0.26441452,2.397048,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0006420760506565936
121,-0.30044287,-0.31727704,-1.3956246,-0.54470265,1.3210233,1.8231676,0.531551,-0.23607753,-1.3682005,-1.4496628,0.68840957,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0025724359955757205
122,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,0.531551,-0.23607753,0.28864205,0.4628539,0.68840957,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.005172911718647159
123,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,0.531551,-0.23607753,0.28864205,0.4628539,0.68840957,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.005172911718647159
124,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,0.531551,-0.23607753,0.28864205,0.4628539,0.68840957,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.005172911718647159
126,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,1.0505514,-0.23607753,-1.3282766,-1.4239396,-0.26441452,0.8605821,-1.2668754,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.041470842103122664
128,0.46388954,3.003198,-1.3570733,-0.54470265,3.3687224,2.9725847,1.0505514,-0.23607753,-1.234289,-1.3979592,0.21199754,0.0696986,-1.2668754,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.008786513689617135
129,2.551105,1.9320769,-1.4727273,-0.54470265,4.597342,4.122002,1.0505514,-0.23607753,-1.2184858,-1.3848404,0.21199754,0.0696986,-1.2668754,-0.11675073,-0.26468047,-0.085960224,-0.6012105,2.8986719,0,0.0684288024460069
130,0.37569734,1.9320769,-1.3956246,-0.54470265,-0.31713596,-0.47566697,1.0505514,-0.23607753,-1.3682005,-1.4496628,0.21199754,0.0696986,-1.2668754,8.565258,-0.26468047,-0.085960224,-0.6012105,2.8986719,0,0.009723258620537193
131,0.37569734,1.9320769,-1.492003,-0.54470265,-0.31713596,-0.47566697,1.0505514,-0.23607753,-1.3682005,-1.4496628,0.21199754,0.0696986,-1.2668754,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0001495217947127715
132,-0.5650195,-0.10305287,-1.492003,-0.54470265,-0.31713596,-0.47566697,0.3091223,-0.23607753,-2.3804379,-1.6680523,2.1176457,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00023492621668028054
133,-0.15345587,0.96806806,-1.4149003,-0.54470265,-0.31713596,0.44386676,0.3091223,-0.23607753,-2.3804379,-1.6680523,0.21199754,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0004469398653311714
135,-0.47682726,-0.31727704,-1.492003,-0.54470265,-0.31713596,-0.47566697,0.3091223,0.96877676,-2.3829331,-1.6688241,-0.26441452,0.37925684,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0017004957904763625
136,-0.30044287,-0.31727704,-1.492003,0.8085752,-0.31713596,-0.47566697,0.3091223,0.96877676,-2.3829331,-1.6688241,-0.26441452,0.37925684,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.009265484161648484
137,-0.7120065,-0.31727704,-1.492003,-0.54470265,-0.31713596,-0.47566697,0.3091223,0.96877676,-2.3829331,-1.6688241,-0.26441452,0.37925684,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0018560289205513802
138,-0.30044287,-0.31727704,-1.202868,0.8085752,2.140103,2.9725847,0.3091223,0.96877676,-2.3829331,-1.6688241,-0.26441452,0.37925684,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.27039124697958195
139,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,-0.2469495,-0.23607753,-1.2184858,-1.3848404,-0.26441452,1.3362448,-1.2346717,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.02070558293261204
140,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,-0.2469495,-0.23607753,-1.2184858,-1.3848404,-0.26441452,1.3362448,-1.2346717,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.02070558293261204
141,-0.7120065,-0.31727704,-1.376349,1.4852144,-0.31713596,0.8379527,-0.2469495,-0.23607753,-1.2184858,-1.3848404,-0.26441452,0.3849195,-1.2346717,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.006484073173298321
142,-0.7120065,-0.31727704,-1.4149003,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.1480766,-0.07450282,-0.26441452,2.2686946,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0017500188395552908
143,-0.7120065,-0.31727704,-1.4149003,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.24788637,0.3347526,-0.26441452,2.2686946,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.001468412430354987
144,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00015209121977767035
145,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00015209121977767035
146,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,5.953911799062279e-05
147,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00015209121977767035
148,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,5.953911799062279e-05
149,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00015209121977767035
150,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,5.953911799062279e-05
151,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,5.953911799062279e-05
152,-0.7120065,-0.31727704,-1.0293869,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00022079464178395648
153,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00015209121977767035
154,-0.7120065,-0.31727704,-1.0293869,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00022079464178395648
155,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00015209121977767035
156,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,5.953911799062279e-05
157,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00015209121977767035
158,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,5.953911799062279e-05
159,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00015209121977767035
160,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00015209121977767035
161,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,5.953911799062279e-05
162,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00015209121977767035
163,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00015209121977767035
164,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,5.953911799062279e-05
165,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,5.953911799062279e-05
166,-0.35923767,-0.31727704,-1.376349,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,1.5223334305258762e-05
167,-0.7120065,-0.31727704,-1.0293869,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00022079464178395613
168,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00015209121977767035
99,-0.15345587,0.4325076,-1.202868,3.515131,2.140103,2.9725847,7.538056,5.7881947,-2.651588,-1.7200131,-0.26441452,0.0036343446,-1.2727306,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1,0.9999920955074567
108,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,1.0505514,0.7679677,-1.3507338,-1.4391162,-0.26441452,1.906285,-1.2664572,-0.11675073,3.404957,-0.085960224,-0.6012105,2.8986719,1,0.5383757522413665
125,-0.7120065,-0.31727704,-1.3570733,1.4852144,0.91148347,0.6737503,0.531551,5.7881947,-1.224308,-1.3920429,-0.26441452,0.35660625,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1,0.8651778538342842
169,-0.59441686,-0.31727704,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,3.4347110869314816e-05
170,-0.6238143,-0.21016496,-1.3956246,-0.54470265,1.3210233,1.8231676,-0.2469495,-0.23607753,-0.8217419,-0.9071614,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0004675804516559727
171,-0.7120065,-0.31727704,-1.0293869,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00023609696296534905
172,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00016231779020707955
173,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,3.282205167428785e-05
174,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00016231779020707955
175,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,3.282205167428785e-05
176,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00016231779020707955
177,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,3.282205167428785e-05
178,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00016231779020707955
179,-0.59441686,-0.31727704,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,3.4347110869314816e-05
180,-0.6238143,-0.21016496,-1.3956246,-0.54470265,1.3210233,1.8231676,-0.2469495,-0.23607753,-0.8217419,-0.9071614,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0004675804516559727
181,-0.7120065,-0.31727704,-1.0293869,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00023609696296534905
182,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00016231779020707955
183,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00016231779020707955
184,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00016231779020707955
185,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00016231779020707955
186,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,3.282205167428785e-05
187,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00016231779020707955
188,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,3.282205167428785e-05
189,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00016231779020707955
190,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,3.282205167428785e-05
191,1.081235,-0.31727704,-1.3570733,-0.54470265,3.3687224,2.9725847,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0009115844350236608
192,-0.7120065,-0.31727704,-1.0293869,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00023609696296534905
193,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00016231779020707955
194,0.72846615,-0.31727704,-1.3570733,-0.54470265,3.3687224,2.9725847,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.000991538633229769
195,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00016231779020707955
196,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.21199754,0.0696986,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,3.282205167428785e-05
