,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F88,F41,F40,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F84,F146,F16,F3,F7,F12,F2,F13,F18,F14,F1,F5,F9,F19,F15,F4,F8,F11,F71,category,1
24,0.69198716,0.7656219,-0.267545,-0.4288221,-0.10058861,-0.4892179,0.1311867,-0.6618067,-0.26503903,-0.5084671,-0.52928543,0.16364539,0.9928779,-0.6305803,-0.28275108,0.024615882,-0.72101676,-0.6667066,-1.4033859,-0.4470895,-0.6413419,-0.27190387,-0.72101665,-0.6667066,-0.2785937,-0.80678064,-0.8319236,-0.43900594,-0.13499214,-0.25211012,-0.8319236,-0.13783385,1.2926496,-0.25211012,-0.9299314,-0.6877364,-0.4788919,-1.7158071,-0.11156716,-0.4870455,-0.31890777,0.042406283,-0.20215231,0.45829234,-0.5438708,0.13704902,0.46135962,-0.026658127,-0.2566705,-0.7544549,-0.20393133,0.63291985,-0.2588163,-0.37093028,-0.17184673,-0.21697879,-0.2976931,-0.14385693,-0.34482795,-0.3248711,0.97207665,-0.13650525,0.026653385,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.96526647,0,6.6280947055702606e-06
25,0.69198716,0.7656219,-0.17220724,-0.4288221,-0.10058861,-0.4892179,-1.0586799,-0.6618067,-0.084033705,-0.5084671,-0.52928543,0.16364539,0.9928779,0.7670511,-0.28275108,0.024615882,-0.72101676,-0.6667066,-1.0340132,0.8951104,0.9631263,-0.27190387,-0.72101665,-0.6667066,-0.2785937,-0.80678064,0.7002874,-0.043886103,-0.13499214,-0.25211012,0.7002874,-0.13783385,1.2926496,-0.25211012,-0.9299314,-0.6877364,-0.66438913,-1.78888,-0.11156716,-0.4870455,-0.31890777,0.042406283,-0.20215231,0.45829234,-0.5438708,0.13704902,0.46135962,-0.026658127,-0.2566705,-0.7544549,-0.20393133,0.63291985,-0.2588163,-0.37093028,-0.17184673,-0.21697879,-0.2976931,-0.14385693,-0.34482795,-0.3248711,0.97207665,-0.13650525,0.026653385,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-1.4021223,0,0.0002332119988760457
26,0.69198716,0.7656219,-0.40374184,-0.4288221,-0.10058861,-0.4892179,0.27992004,-0.6618067,-0.38570926,-0.5084671,-0.52928543,0.16364539,0.9928779,0.7670511,-0.28275108,0.024615882,-0.72101676,-0.6667066,0.73897624,-0.4470895,-0.6413419,-0.8691805,-0.72101665,-0.6667066,-0.8782255,0.512324,-0.52548134,-0.1640348,-0.80763054,-0.27031335,-0.52548134,-0.76613957,-1.0631133,-0.27031335,-0.9299314,-0.6877364,-0.4788919,-1.7158071,-0.11156716,-0.4870455,-0.31890777,0.042406283,-0.20215231,0.45829234,-0.5438708,0.13704902,0.46135962,-0.026658127,-0.2566705,-0.7544549,-0.20393133,0.63291985,-0.2588163,-0.37093028,-0.17184673,-0.21697879,-0.2976931,-0.14385693,-0.34482795,-0.3248711,0.97207665,-0.13650525,0.026653385,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.96526647,0,0.005831706192995143
27,0.69198716,0.7656219,-0.40374184,-0.5306198,-0.10058861,-0.4892179,0.1311867,-0.6618067,-0.38570926,-0.5084671,-0.8237155,-0.43457752,2.0116553,0.7670511,-0.28275108,0.024615882,-0.72101676,-0.46363667,0.73897624,0.8951104,0.9631263,-0.8691805,-0.72101665,-0.4636366,-0.8782255,0.512324,-0.52548134,-0.1640348,-0.80763054,-0.27031335,-0.52548134,-0.76613957,-1.0631133,-0.27031335,-0.9299314,-0.6877364,-0.39457503,0.87097317,-0.11156716,-0.4870455,-0.31890777,0.042406283,-0.20215231,0.45829234,-0.5496987,-0.46102825,-0.5012544,-0.63471645,-0.2566705,-0.33872205,-0.20393133,-0.57964987,-0.2588163,-0.37093028,-0.17184673,-0.21697879,-0.2976931,-0.14385693,-0.34482795,-0.3248711,0.97207665,-0.13650525,0.026653385,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,7.2367387,-0.075915545,-0.09155482,0,0.0026525521955853247
28,0.69198716,0.7656219,-0.40374184,-0.5306198,-0.10058861,-0.4892179,0.72612,-0.6618067,-0.38570926,-0.5084671,-0.8237155,-0.43457752,2.0116553,0.7670511,-0.28275108,0.024615882,-0.72101676,-0.46363667,0.73897624,0.8951104,0.9631263,-0.8691805,-0.72101665,-0.4636366,-0.8782255,0.512324,-0.52548134,-0.1640348,-0.80763054,-0.27031335,-0.52548134,-0.76613957,-1.0631133,-0.27031335,-0.9299314,-0.6877364,-0.5632089,-1.7158071,-0.11156716,-0.4870455,-0.31890777,0.042406283,-0.20215231,0.45829234,-0.5496987,-0.46102825,-0.5012544,-0.63471645,-0.2566705,-0.33872205,-0.20393133,-0.57964987,-0.2588163,-0.37093028,-0.17184673,-0.21697879,-0.2976931,-0.14385693,-0.34482795,-0.3248711,0.97207665,-0.13650525,0.026653385,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-1.4021223,0,0.019049577853212277
29,0.69198716,0.7656219,-0.40374184,-0.5306198,-0.10058861,-0.4892179,0.1311867,-0.6618067,-0.38570926,-0.5084671,-0.8237155,-0.43457752,2.0116553,0.7670511,-0.28275108,0.024615882,-0.72101676,-0.46363667,0.73897624,0.8951104,0.9631263,-0.8691805,-0.72101665,-0.4636366,-0.8782255,0.512324,-0.52548134,-0.1640348,-0.80763054,-0.27031335,-0.52548134,-0.76613957,-1.0631133,-0.27031335,-0.9299314,-0.6877364,-0.39457503,0.87097317,-0.11156716,-0.4870455,-0.31890777,0.042406283,-0.20215231,0.45829234,-0.5496987,-0.46102825,-0.5012544,-0.63471645,-0.2566705,-0.33872205,-0.20393133,-0.57964987,-0.2588163,-0.37093028,-0.17184673,-0.21697879,-0.2976931,-0.14385693,-0.34482795,-0.3248711,0.97207665,-0.13650525,0.026653385,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,7.2367387,-0.075915545,-0.09155482,0,0.0026525521955853247
30,0.69198716,0.7656219,-0.40374184,-0.5306198,-0.10058861,-0.4892179,0.27992004,-0.6618067,-0.38570926,-0.5084671,-0.8237155,-0.43457752,2.0116553,0.7670511,-0.28275108,0.024615882,-0.72101676,-0.46363667,0.73897624,0.8951104,0.9631263,-0.8691805,-0.72101665,-0.4636366,-0.8782255,0.512324,-0.52548134,-0.1640348,-0.80763054,-0.27031335,-0.52548134,-0.76613957,-1.0631133,-0.27031335,-0.9299314,-0.6877364,-0.39457503,0.87097317,-0.11156716,-0.4870455,-0.31890777,0.042406283,-0.20215231,0.45829234,-0.5496987,-0.46102825,-0.5012544,-0.63471645,-0.2566705,-0.33872205,-0.20393133,-0.57964987,-0.2588163,-0.37093028,-0.17184673,-0.21697879,-0.2976931,-0.14385693,-0.34482795,-0.3248711,0.97207665,-0.13650525,0.026653385,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,2.1253293,7.2367387,-0.075915545,-0.09155482,0,0.0026413488845057165
31,0.69198716,0.7656219,-0.40374184,-0.5306198,-0.10058861,-0.4892179,0.1311867,-0.6618067,-0.38570926,-0.5084671,-0.8237155,-0.43457752,2.0116553,0.7670511,-0.28275108,0.024615882,-0.72101676,-0.46363667,0.73897624,0.8951104,0.9631263,-0.8691805,-0.72101665,-0.4636366,-0.8782255,0.512324,-0.52548134,-0.1640348,-0.80763054,-0.27031335,-0.52548134,-0.76613957,-1.0631133,-0.27031335,-0.9299314,-0.6877364,-0.39457503,0.87097317,-0.11156716,-0.4870455,-0.31890777,0.042406283,-0.20215231,0.45829234,-0.5496987,-0.46102825,-0.5012544,-0.63471645,-0.2566705,-0.33872205,-0.20393133,-0.57964987,-0.2588163,-0.37093028,-0.17184673,-0.21697879,-0.2976931,-0.14385693,-0.34482795,-0.3248711,0.97207665,-0.13650525,0.026653385,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,6.744488,-0.026352312,-0.33832303,-0.37271273,7.2367387,-0.075915545,-0.09155482,0,0.0005003267636845131
32,-2.0998137,-1.8846586,-0.3628828,-0.63241756,-0.10058861,-0.4892179,0.1311867,-0.6618067,-0.38570926,-0.5084671,-0.81646353,-0.76198334,-0.3530405,-0.3976418,-0.28275108,-0.8849096,-0.72101676,-0.76824164,-0.44301668,0.44771042,0.9631263,-0.8691805,-0.72101665,-0.7682417,-0.57840955,-0.1472283,-0.43792647,-0.30126533,-0.0778478,1.7533792,-0.4379264,-0.24871136,-0.07623963,1.7533792,-0.9299314,-0.6877364,-0.6475258,0.87097317,-0.11156716,-0.4870455,-0.31890777,0.042406283,-0.20215231,0.45829234,-0.6939394,-0.5781517,-0.5045286,-0.74288064,-0.2566705,-0.4303242,-0.20393133,1.5199777,-0.2588163,-0.37093028,-0.17184673,-0.21697879,-0.2976931,-0.14385693,-0.34482795,-0.3248711,0.97207665,-0.13650525,0.026653385,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-1.4021223,0,0.00033327166072599795
33,-2.0998137,-1.8846586,-0.3628828,-0.63241756,-0.10058861,-0.4892179,0.1311867,-0.6618067,-0.38570926,-0.5084671,-0.81646353,-0.76198334,-0.3530405,-0.3976418,-0.28275108,-0.8849096,-0.72101676,-0.76824164,-0.44301668,0.44771042,0.9631263,-0.8691805,-0.72101665,-0.7682417,-0.57840955,-0.1472283,-0.43792647,-0.30126533,-0.0778478,1.7533792,-0.4379264,-0.24871136,-0.07623963,1.7533792,-0.9299314,-0.6877364,-0.66438913,-1.7158071,-0.11156716,-0.4870455,-0.31890777,0.042406283,-0.20215231,0.45829234,-0.6939394,-0.5781517,-0.5045286,-0.74288064,-0.2566705,-0.4303242,-0.20393133,1.5199777,-0.2588163,-0.37093028,-0.17184673,-0.21697879,-0.2976931,-0.14385693,-0.34482795,-0.3248711,0.97207665,-0.13650525,0.026653385,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-1.4021223,0,0.0003232971168044339
34,-0.53919584,-0.7550035,-0.40374184,-0.5509794,-0.10058861,0.19571091,1.9159868,-0.6618067,-0.38570926,-0.5084671,-0.4190554,-0.5962594,-0.62997895,0.7670511,-0.28275108,0.024615882,-0.72101676,-0.8697766,0.29572892,0.8951104,0.9631263,-0.8691805,-0.72101665,-0.86977667,-0.8782255,0.512324,-0.6787025,-0.31323794,2.490496,0.5683801,-0.67870253,2.5601852,-1.0312787,0.5683801,-0.9299314,-0.6877364,-0.20907785,-0.61321837,-0.11156716,6.302088,-0.31890777,0.042406283,-0.20215231,0.45829234,-0.39234528,-0.14454569,-0.43904465,-0.4351973,-0.2566705,-0.37219205,0.9137366,1.7942309,0.6071081,-0.37093028,-0.17184673,-0.21697879,-0.2976931,1.0304165,-0.34482795,-0.3248711,0.97207665,-0.13650525,0.026653385,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.37271273,-0.13818385,-0.075915545,-1.4021223,0,0.030315494132169683
35,-2.3298984,-2.0352237,-0.3628828,-0.59169847,-0.76670504,0.024478696,0.1311867,-1.0224329,-0.38570926,-0.6885551,-0.7700509,-0.8024038,-0.7413668,-0.3976418,-0.28275108,0.024615882,-1.1646628,-0.76824164,0.59122705,0.8951104,0.9631263,-0.27190387,-1.1646628,-0.7682417,-0.2785937,1.8314286,-0.109595545,-0.18240847,-0.13499214,-0.25211012,-0.109595545,-0.13783385,1.2926496,-0.25211012,2.3951132,2.4259,-0.6475258,-1.8627647,0.04998194,3.7857585,-0.08337357,0.12825291,-0.035443436,1.7575183,-0.7332778,-0.5681838,-0.5028915,-0.7589592,-0.13167487,-0.48493317,0.4079307,3.519899,0.24683298,-1.0145335,-0.14963567,-0.73134184,-0.90000635,0.46470812,-1.0095314,-0.7905114,0.07768764,-0.34644452,-0.5881157,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-1.4021223,1,0.9997228418487332
36,-2.3298984,-2.0352237,-0.3628828,-0.59169847,-0.76670504,0.024478696,0.1311867,-1.0224329,-0.38570926,-0.6885551,-0.7700509,-0.8024038,-0.7413668,-0.3976418,-0.28275108,0.024615882,-1.1646628,-0.76824164,0.59122705,0.8951104,0.9631263,-0.27190387,-1.1646628,-0.7682417,-0.2785937,1.8314286,-0.109595545,-0.18240847,-0.13499214,-0.25211012,-0.109595545,-0.13783385,1.2926496,-0.25211012,2.3951132,2.4259,-0.6475258,-1.8627647,0.04998194,3.7857585,-0.08337357,0.12825291,-0.035443436,1.7575183,-0.7332778,-0.5681838,-0.5028915,-0.7589592,-0.13167487,-0.48493317,0.4079307,3.519899,0.24683298,-1.0145335,-0.14963567,-0.73134184,-0.90000635,0.46470812,-1.0095314,-0.7905114,0.07768764,-0.34644452,-0.5881157,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-1.4021223,1,0.9997228418487332
37,-2.3300982,-2.0352237,-0.40374184,-0.59169847,-0.76670504,-0.4892179,0.4286534,-1.0224329,-0.38570926,-0.6885551,-0.78600526,-0.7781516,-0.5793474,0.7670511,-0.28275108,0.024615882,-1.1646628,-0.8697766,0.73897624,-0.4470895,-0.6413419,-0.8691805,-1.1646628,-0.86977667,-0.8782255,0.512324,-0.52548134,-0.1640348,-0.80763054,-0.27031335,-0.52548134,-0.76613957,-1.0631133,-0.27031335,2.3951132,2.4259,-0.5463455,-1.8643886,0.04998194,1.5748308,-0.08337357,0.12825291,-0.035443436,1.7575183,-0.7434766,-0.5432639,-0.5028915,-0.7567666,0.18081434,-0.51488006,0.35082358,0.90700644,0.2657948,-1.0145335,-0.14963567,-0.73134184,-0.90000635,0.31899536,-1.0095314,-0.7905114,0.07768764,-0.34644452,-0.5881157,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-1.4021223,1,0.8274450867930668
38,-2.3450906,-2.0418785,-0.40374184,-0.67313665,-0.8489416,-0.4892179,0.27992004,-1.086703,-0.38570926,-1.0230044,-0.87447935,-0.78623563,-0.024846492,0.7670511,-0.28275108,0.024615882,-1.1987895,-0.6667066,0.73897624,0.8951104,0.9631263,-0.8691805,-1.1987896,-0.6667066,-0.8782255,0.512324,-0.52548134,-0.1640348,-0.80763054,-0.27031335,-0.52548134,-0.76613957,-1.0631133,-0.27031335,3.5034614,2.4259,-0.61379904,-1.8692601,-0.33110827,0.14944181,-0.2812223,-0.3071121,-0.32686585,1.1871957,-0.8308952,-0.57565975,-0.5045286,-0.8108488,-0.22542162,-0.5976743,-0.13866605,-0.7775299,-0.20193073,-1.0567521,-0.17184673,-0.7488485,-0.9010649,-0.08385756,-1.0360223,-0.8325999,-0.48301506,-0.34644452,-0.5881157,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,6.744488,-0.026352312,-0.33832303,-0.37271273,7.2367387,-0.075915545,-1.4021223,1,0.14029184125247973
39,-2.3450906,-2.0418785,-0.40374184,-0.67313665,-0.8489416,-0.4892179,0.1311867,-1.086703,-0.38570926,-1.0230044,-0.87447935,-0.78623563,-0.024846492,0.7670511,-0.28275108,0.024615882,-1.1987895,-0.6667066,-1.3295113,0.00031047114,-0.6413419,-0.8691805,-1.1987896,-0.6667066,-0.8782255,0.512324,0.08740303,0.15155709,2.490496,0.5683801,0.08740303,2.5601852,-1.0312787,0.5683801,3.5034614,2.4259,-0.61379904,-1.8692601,-0.33110827,0.14944181,-0.2812223,-0.3071121,-0.32686585,1.1871957,-0.8308952,-0.57565975,-0.5045286,-0.8108488,-0.22542162,-0.5976743,-0.13866605,-0.7775299,-0.20193073,-1.0567521,-0.17184673,-0.7488485,-0.9010649,-0.08385756,-1.0360223,-0.8325999,-0.48301506,-0.34644452,-0.5881157,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-1.4021223,1,0.8607612847191496
40,-2.3450906,-2.0418785,-0.3628828,-0.67313665,-0.8489416,-0.4892179,0.1311867,-1.086703,-0.38570926,-1.0230044,-0.87447935,-0.78623563,-0.024846492,-0.3976418,-0.21343426,0.024615882,-1.1987895,-0.6667066,-0.81238943,0.8951104,0.9631263,-0.27190387,-1.1987896,-0.6667066,-0.2785937,1.8314286,1.0067296,-0.03259699,-0.13499214,-0.25211012,1.0067296,-0.13783385,1.2926496,-0.25211012,3.5034614,2.4259,-0.61379904,-1.8692601,-0.33110827,0.14944181,-0.2812223,-0.3071121,-0.32686585,1.1871957,-0.8308952,-0.57565975,-0.5045286,-0.8108488,-0.22542162,-0.5976743,-0.13866605,-0.7775299,-0.20193073,-1.0567521,-0.17184673,-0.7488485,-0.9010649,-0.08385756,-1.0360223,-0.8325999,-0.48301506,-0.34644452,-0.5881157,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-1.4021223,1,0.9999440038328158
41,-2.3458903,-2.0418785,-0.3628828,-0.612058,-0.7879495,-0.3179857,0.1311867,-1.0260035,-0.38570926,-0.9200969,-0.7047832,-0.5962594,-0.111740164,-0.3976418,-0.28275108,0.024615882,-1.2329161,-0.8697766,1.4038471,0.00031047114,-0.6413419,-0.27190387,-1.2329162,-0.86977667,-0.2785937,1.8314286,-0.407619,-0.043326043,-0.623246,-0.88383424,-0.407619,-0.58134377,-0.45825526,-0.88383424,3.5034614,2.4259,-0.61379904,-1.8692601,0.68996495,0.6451069,-0.21527272,1.1614784,0.32469863,3.4502566,-0.8396371,-0.5681838,-0.5045286,-0.81304127,-0.13167487,-0.6135285,-0.187615,-0.19174884,-0.2208926,-0.94363403,-0.17184673,-0.74301296,-0.89930063,-0.16099961,-0.97679365,-0.6906255,1.7418735,-0.34697464,-0.58966815,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-1.4021223,1,0.9996250535279183
42,-2.3460903,-2.0418785,-0.3628828,-0.26594573,-0.7879495,0.024478696,0.1311867,-1.0260035,-0.38570926,-0.9200969,-0.34653562,-0.42245138,-0.44337308,-0.3976418,-0.28275108,0.024615882,-1.2329161,-0.8697766,1.4038471,0.00031047114,-0.6413419,-0.27190387,-1.2329162,-0.86977667,-0.2785937,1.8314286,-0.407619,-0.043326043,-0.623246,-0.88383424,-0.407619,-0.58134377,-0.45825526,-0.88383424,3.5034614,2.4259,-0.59693563,-1.8692601,0.68996495,2.7981908,-0.21527272,1.1614784,0.32469863,3.4502566,-0.10094995,-0.5382799,-0.5028915,-0.43300477,0.24331218,0.25845346,3.9485722,2.3527832,3.0658276,-0.94363403,-0.14963567,-0.74301296,-0.89930063,4.0818133,-0.97679365,-0.6906255,1.7418735,-0.34697464,-0.58966815,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-1.4021223,1,0.9999787436839738
43,0.69198716,0.7656219,-0.40374184,0.6298744,0.20916922,-0.4892179,-0.31501326,0.84496814,-0.38570926,0.26333883,-0.26386312,0.58401823,0.6936723,0.7670511,-0.28275108,0.024615882,-0.78927,-0.8697766,-1.0709504,0.00031047114,-0.6413419,-0.8691805,-0.7892699,-0.86977667,-0.8782255,0.512324,0.1709782,0.32988983,-0.623246,-0.88383424,0.17097814,-0.58134377,-0.45825526,-0.88383424,0.5478661,2.4259,-0.36084825,-0.9956331,-0.2503337,1.6493565,-0.1304804,-0.28565046,-0.23651215,0.659792,0.8154883,0.17193684,1.1161991,0.95778245,-0.13167487,0.86443686,-0.14682421,0.82006806,-0.1892895,0.3043369,-0.17184673,0.18025619,0.024457999,-0.11814291,0.21148229,0.26495975,-0.058667038,-0.36181885,-0.63313663,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.5284107,1,0.7731963139071769
44,0.69198716,0.7656219,-0.036010403,-0.40846255,0.20916922,-0.14675352,0.1311867,0.84496814,0.09697163,0.26333883,0.35545543,0.24044427,-0.35835627,0.3788201,-0.28275108,0.024615882,-0.78927,-0.6667066,1.1822237,0.8951104,0.9631263,0.3253728,-0.7892699,-0.6667066,0.32103813,-0.80678064,0.9045822,-0.033851344,-0.13499214,-0.25211012,0.9045822,-0.13783385,1.2926496,-0.25211012,0.5478661,-0.6877364,2.8769212,0.87097317,-0.2503337,-0.4870455,-0.1304804,-0.28565046,-0.23651215,0.659792,1.0500615,0.83480585,-0.1427298,0.70783544,-0.2566705,0.67947096,-0.20393133,1.1132106,-0.2588163,0.3043369,-0.17184673,0.18025619,0.024457999,-0.14385693,0.21148229,0.26495975,-0.058667038,-0.36181885,-0.63313663,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,1.2190127,0,0.000317631413352022
45,0.69198716,0.7656219,-0.036010403,-0.40846255,0.20916922,-0.14675352,0.1311867,0.84496814,0.09697163,0.26333883,0.35545543,0.24044427,-0.35835627,-2.3387969,-0.28275108,0.024615882,-0.78927,-0.6667066,1.1822237,0.8951104,0.9631263,0.3253728,-0.7892699,-0.6667066,0.32103813,-0.80678064,0.9045822,-0.033851344,-0.13499214,-0.25211012,0.9045822,-0.13783385,1.2926496,-0.25211012,0.5478661,-0.6877364,-0.6475258,-1.7905037,-0.2503337,-0.4870455,-0.1304804,-0.28565046,-0.23651215,0.659792,1.0500615,0.83480585,-0.1427298,0.70783544,-0.2566705,0.67947096,-0.20393133,1.1132106,-0.2588163,0.3043369,-0.17184673,0.18025619,0.024457999,-0.14385693,0.21148229,0.26495975,-0.058667038,-0.36181885,-0.63313663,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-1.4021223,0,0.002834060482635124
46,0.69198716,0.7656219,2.0341814,-0.40846255,0.20916922,-0.14675352,0.72612,0.84496814,1.9070251,0.26333883,0.35545543,0.24044427,-0.35835627,0.10337126,9.144338,0.024615882,-0.78927,-0.6667066,1.1822237,0.8951104,0.9631263,-0.27190387,-0.7892699,-0.6667066,-0.2785937,-0.80678064,0.9045822,-0.033851344,-0.13499214,-0.25211012,0.9045822,-0.13783385,1.2926496,-0.25211012,0.5478661,-0.6877364,2.8769212,0.87097317,-0.2503337,-0.4870455,-0.1304804,-0.28565046,-0.23651215,0.659792,1.0500615,0.83480585,-0.1427298,0.70783544,-0.2566705,0.67947096,-0.20393133,1.1132106,-0.2588163,0.3043369,-0.17184673,0.18025619,0.024457999,-0.14385693,0.21148229,0.26495975,-0.058667038,-0.36181885,-0.63313663,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,1.2190127,0,5.3926232481664824e-05
47,0.69198716,0.7656219,-0.3628828,-0.5102602,0.20916922,-0.4892179,-1.0586799,0.84496814,-0.38570926,0.26333883,-0.7511958,-0.733689,-0.4745896,0.7670511,-0.21343426,0.024615882,-0.78927,-0.8697766,-1.2556367,-0.89448947,-0.6413419,-0.27190387,-0.7892699,-0.86977667,-0.2785937,-0.80678064,-0.8319236,-0.43900594,-0.0778478,1.7533792,-0.8319236,-0.24871136,-0.07623963,1.7533792,0.5478661,-0.6877364,-0.5463455,0.87097317,-0.2503337,-0.4870455,-0.1304804,-0.28565046,-0.23651215,0.659792,-0.8250673,-0.57565975,-0.26387513,-0.70049196,-0.2566705,-0.59062797,-0.20393133,-1.084814,-0.2588163,0.3043369,-0.17184673,0.18025619,0.024457999,-0.14385693,0.21148229,0.26495975,-0.058667038,-0.36181885,-0.63313663,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.5284107,0,3.4434484186686936e-06
