,F65,F64,F34,F69,F68,F102,F103,F105,F108,F94,F95,F109,F23,F22,F111,F116,F117,F120,F110,F121,F123,F114,F115,F61,F40,F42,F45,F46,F127,F35,F131,F38,F37,F134,F39,F136,F7,F12,F18,F1,F5,F11,category,1
46,-0.40846255,0.20916922,0.72612,1.9070251,0.26333883,0.35545543,0.24044427,0.10337126,0.024615882,-0.78927,-0.6667066,1.1822237,0.8951104,0.9631263,-0.7892699,-0.80678064,0.9045822,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.5478661,-0.6877364,2.8769212,-0.4870455,-0.1304804,-0.28565046,0.659792,0.83480585,-0.20393133,1.1132106,-0.2588163,-0.17184673,0.024457999,-0.14385693,0.26495975,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.00013541870636526337
47,-0.5102602,0.20916922,-1.0586799,-0.38570926,0.26333883,-0.7511958,-0.733689,0.7670511,0.024615882,-0.78927,-0.8697766,-1.2556367,-0.89448947,-0.6413419,-0.7892699,-0.80678064,-0.8319236,1.7533792,-0.8319236,-0.24871136,1.7533792,0.5478661,-0.6877364,-0.5463455,-0.4870455,-0.1304804,-0.28565046,0.659792,-0.57565975,-0.20393133,-1.084814,-0.2588163,-0.17184673,0.024457999,-0.14385693,0.26495975,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,4.168964197427513e-06
48,2.1568406,0.20916922,3.7007866,0.94166327,0.26333883,1.7579871,2.7869337,-0.3061303,0.024615882,-0.78927,-0.1590316,0.22185442,0.44771042,-2.24581,-0.7892699,-0.80678064,-0.35227492,-1.6980649,-0.3522749,-0.7291804,-1.6980649,0.5478661,0.09067267,0.54977435,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.26495975,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.00017464514754736036
49,2.1568406,0.20916922,-1.0586799,-0.26503903,0.26333883,1.7579871,2.7869337,0.7670511,0.024615882,-0.78927,-0.1590316,-0.73851484,0.8951104,0.9631263,-0.7892699,1.8314286,2.2937868,0.5683801,2.2937868,2.5601852,0.5683801,0.5478661,0.09067267,-0.39457503,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.26495975,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9998618864641137
50,2.1568406,0.20916922,0.1311867,-0.32537416,0.26333883,1.7579871,2.7869337,0.18470454,0.024615882,-0.78927,-0.1590316,1.4038471,0.00031047114,-0.6413419,-0.7892699,-0.80678064,-0.407619,-0.88383424,-0.407619,-0.58134377,-0.88383424,0.5478661,0.09067267,2.961238,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.26495975,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0005262455212621456
51,2.1568406,0.20916922,0.72612,-0.084033705,0.26333883,1.7579871,2.7869337,-0.49081734,0.024615882,-0.78927,-0.1590316,0.59122705,0.8951104,0.9631263,-0.7892699,-0.80678064,-0.109595545,-0.25211012,-0.109595545,-0.13783385,-0.25211012,0.5478661,0.09067267,2.961238,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.26495975,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0009005608047417403
52,2.1568406,0.20916922,-1.0586799,-0.38570926,0.26333883,1.7579871,2.7869337,0.7670511,0.024615882,-0.78927,-0.1590316,1.1822237,0.00031047114,-0.6413419,-0.7892699,-0.80678064,0.9045822,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.5478661,0.09067267,2.961238,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.26495975,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.00544677060012143
53,2.1568406,0.20916922,-1.0586799,-0.38570926,0.26333883,1.7579871,2.7869337,0.7670511,0.024615882,-0.78927,-0.1590316,1.1822237,0.00031047114,-0.6413419,-0.7892699,-0.80678064,0.9045822,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.5478661,0.09067267,2.961238,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.26495975,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.00544677060012143
54,2.1568406,0.20916922,-1.0586799,-0.084033705,0.26333883,1.7579871,2.7869337,0.7670511,0.024615882,-0.78927,-0.1590316,1.1822237,0.8951104,0.9631263,-0.7892699,-0.80678064,0.9045822,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.5478661,0.09067267,0.667818,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.26495975,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.026768229323198625
55,2.1568406,0.20916922,0.1311867,-0.32537416,0.26333883,1.7579871,2.7869337,-0.7858727,0.9341414,-0.78927,-0.1590316,-1.1817622,-0.4470895,-0.6413419,-0.7892699,1.8314286,-0.3722603,-0.25211012,-0.37226027,-0.13783385,-0.25211012,0.5478661,0.09067267,2.961238,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.26495975,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.678680770799093
56,0.79275084,0.20916922,0.72612,0.3383121,0.26333883,0.42217356,1.3803015,0.1119113,0.024615882,-0.78927,-0.76824164,1.1822237,0.8951104,0.9631263,-0.7892699,1.8314286,0.9045822,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.5478661,2.4259,0.11132641,1.8689076,-0.1304804,-0.28565046,0.659792,0.057305377,0.04897163,0.32541648,0.1330619,-0.17184673,0.024457999,-0.14385693,0.26495975,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.999964664296549
57,0.79275084,0.20916922,-1.0586799,-0.38570926,0.26333883,0.42217356,1.3803015,0.7670511,0.024615882,-0.78927,-0.76824164,-1.3295113,-0.4470895,-0.6413419,-0.7892699,1.8314286,1.9260561,-0.25211012,1.9260561,-0.13783385,-0.25211012,0.5478661,2.4259,1.1737195,1.8689076,-0.1304804,-0.28565046,0.659792,0.057305377,0.04897163,0.32541648,0.1330619,-0.17184673,0.024457999,-0.14385693,0.26495975,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9999536060044579
58,0.42627892,0.56621313,0.72612,-0.38570926,0.7778761,0.03201739,-0.51541847,0.39925325,0.024615882,1.497214,-0.56517166,-1.2556367,0.8951104,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.44333947,0.09067267,-0.02358064,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.34639677,-0.20393133,-0.6113346,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,8.965154841226804e-05
59,0.42627892,0.56621313,0.72612,-0.32537416,0.7778761,0.03201739,-0.51541847,0.355983,0.024615882,1.497214,-0.56517166,-1.2556367,0.8951104,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.44333947,0.09067267,-0.02358064,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.34639677,-0.20393133,-0.6113346,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,8.844912909908744e-05
60,0.42627892,0.56621313,-1.0586799,-0.32537416,0.7778761,0.03201739,-0.51541847,0.7670511,0.024615882,1.497214,-0.56517166,1.514659,0.8951104,0.9631263,1.4972138,-0.80678064,-0.28713745,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.44333947,0.09067267,-0.02358064,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.34639677,-0.20393133,-0.6113346,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.001828542067031457
61,0.42627892,0.56621313,1.17232,-0.38570926,0.7778761,0.03201739,-0.51541847,0.7670511,0.024615882,1.497214,-0.56517166,0.29572892,0.8951104,0.9631263,1.4972138,0.512324,-0.6787025,0.5683801,-0.67870253,2.5601852,0.5683801,-0.44333947,0.09067267,-0.02358064,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.34639677,-0.20393133,-0.6113346,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,1,0.1398088559898521
62,-0.44918165,0.56621313,1.3210534,-0.20470393,0.7778761,0.04942213,0.050468083,-0.54322845,0.024615882,1.497214,-0.46363667,-0.73851484,0.8951104,0.9631263,1.4972138,-0.80678064,-0.464193,-0.25211012,-0.464193,-0.13783385,-0.25211012,-0.44333947,-0.6877364,0.1956433,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.32646087,-0.20393133,-0.12149758,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,7.140592085990414e-05
63,-0.44918165,0.56621313,1.3210534,-0.20470393,0.7778761,0.04942213,0.050468083,-0.54322845,0.024615882,1.497214,-0.46363667,-0.73851484,0.8951104,0.9631263,1.4972138,-0.80678064,-0.464193,-0.25211012,-0.464193,-0.13783385,-0.25211012,-0.44333947,-0.6877364,0.1956433,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.32646087,-0.20393133,-0.12149758,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,7.140592085990414e-05
64,-0.44918165,0.56621313,1.3210534,-0.20470393,0.7778761,0.04942213,0.050468083,-0.54322845,0.024615882,1.497214,-0.46363667,-0.73851484,0.8951104,0.9631263,1.4972138,-0.80678064,-0.464193,-0.25211012,-0.464193,-0.13783385,-0.25211012,-0.44333947,-0.6877364,0.1956433,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.32646087,-0.20393133,-0.12149758,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,7.140592085990414e-05
65,-0.63241756,0.56621313,1.3210534,0.21764186,0.7778761,-0.68302727,-0.51541847,-2.2611506,0.024615882,1.497214,-0.3621016,-0.6646403,0.44771042,0.9631263,1.4972138,-0.80678064,-0.8319236,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.44333947,-0.16879705,-0.4957553,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.37380862,-0.20393133,-0.075313546,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,8.042928138080193e-05
66,-0.63241756,0.56621313,1.3210534,0.21764186,0.7778761,-0.68302727,-0.51541847,-1.678804,0.024615882,1.497214,-0.3621016,-0.6646403,0.44771042,0.9631263,1.4972138,-0.80678064,-0.8319236,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.44333947,-0.16879705,-0.4957553,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.37380862,-0.20393133,-0.075313546,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,6.932616757865845e-05
67,-0.63241756,0.56621313,1.3210534,0.21764186,0.7778761,-0.68302727,-0.51541847,-1.0964576,0.024615882,1.497214,-0.3621016,-0.6646403,0.44771042,0.9631263,1.4972138,-0.80678064,-0.8319236,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.44333947,-0.16879705,-0.4957553,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.37380862,-0.20393133,-0.075313546,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,5.975572835618086e-05
68,-0.63241756,0.56621313,1.3210534,0.21764186,0.7778761,-0.68302727,-0.51541847,-0.51411116,0.024615882,1.497214,-0.3621016,-0.6646403,0.44771042,0.9631263,1.4972138,-0.80678064,-0.8319236,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.44333947,-0.16879705,-0.4957553,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.37380862,-0.20393133,-0.075313546,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,5.150641493857732e-05
69,-0.63241756,0.56621313,1.3210534,0.21764186,0.7778761,-0.68302727,-0.51541847,0.06823536,0.024615882,1.497214,-0.3621016,-0.6646403,0.44771042,0.9631263,1.4972138,-0.80678064,-0.8319236,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.44333947,-0.16879705,-0.5126187,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.37380862,-0.20393133,-0.075313546,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,4.4751175370261836e-05
70,-0.63241756,0.56621313,0.4286534,-0.32537416,0.7778761,-0.68302727,-0.51541847,-1.2711616,0.024615882,1.497214,-0.3621016,-1.292574,-0.4470895,0.9631263,1.4972138,1.8314286,-0.09646228,-0.27031335,-0.09646234,-0.76613957,-0.27031335,-0.44333947,-0.16879705,-0.24280462,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.37380862,-0.20393133,-0.075313546,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,3.4471273,-0.075915545,1,0.8267978259564273
71,-0.001271596,0.56621313,1.3210534,-0.14436881,0.7778761,-0.27981746,0.31320113,-0.3976418,0.024615882,1.497214,-0.8697766,-1.0709504,0.00031047114,-0.6413419,1.4972138,1.8314286,2.5110824,0.5683801,2.5110822,2.5601852,0.5683801,-0.44333947,2.4259,-0.07417078,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.46352023,-0.20393133,-0.6246217,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,1,0.9999973217355536
72,-0.77493435,0.56621313,-1.0586799,-0.38570926,0.7778761,-0.9005864,-0.8670766,0.7670511,-0.8849096,1.497214,-0.6667066,-0.44301668,0.44771042,0.9631263,1.4972138,-0.1472283,-0.43792647,1.7533792,-0.4379264,-0.24871136,1.7533792,-0.44333947,-0.6877364,-0.66438913,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.5781517,-0.20393133,-1.5297359,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.002191632969242646
73,-0.5102602,0.56621313,-0.4637466,-0.38570926,0.7778761,-0.5365374,-0.60434353,0.7670511,0.024615882,1.497214,0.14557344,1.2560982,0.00031047114,-0.6413419,1.4972138,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.44333947,-0.6877364,-0.17535108,0.31410524,-0.2529582,-0.37762898,-0.38037795,-0.22927332,-0.187615,0.21836515,-0.23353381,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.03386847791610269
74,-0.5102602,0.56621313,-0.4637466,-0.38570926,0.7778761,-0.5365374,-0.60434353,0.7670511,0.024615882,1.497214,0.14557344,1.2560982,0.00031047114,-0.6413419,1.4972138,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.44333947,-0.6877364,0.6509546,0.31410524,-0.2529582,-0.37762898,-0.38037795,-0.22927332,-0.187615,0.21836515,-0.23353381,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.023170751451703393
75,-0.5102602,0.56621313,-0.4637466,-0.38570926,0.7778761,-0.5365374,-0.60434353,0.7670511,0.024615882,1.497214,0.14557344,1.2560982,0.00031047114,-0.6413419,1.4972138,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.44333947,-0.6877364,0.4317307,0.31410524,-0.2529582,-0.37762898,-0.38037795,-0.22927332,-0.187615,0.21836515,-0.23353381,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.025635908681908515
76,-0.5102602,0.56621313,-0.4637466,-0.38570926,0.7778761,-0.5365374,-0.60434353,0.7670511,0.024615882,1.497214,0.14557344,1.2560982,0.00031047114,-0.6413419,1.4972138,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.44333947,-0.6877364,0.29682362,0.31410524,-0.2529582,-0.37762898,-0.38037795,-0.22927332,-0.187615,0.21836515,-0.23353381,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.027277978997169244
77,-0.5102602,0.56621313,-0.4637466,-0.38570926,0.7778761,-0.5365374,-0.60434353,0.7670511,0.024615882,1.497214,0.14557344,1.2560982,0.00031047114,-0.6413419,1.4972138,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.44333947,-0.6877364,0.54977435,0.31410524,-0.2529582,-0.37762898,-0.38037795,-0.22927332,-0.187615,0.21836515,-0.23353381,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.02427836233131585
78,-0.5102602,0.56621313,-0.4637466,-0.38570926,0.7778761,-0.5365374,-0.60434353,0.7670511,0.024615882,1.497214,0.14557344,1.2560982,0.00031047114,-0.6413419,1.4972138,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.44333947,-0.6877364,-0.17535108,0.31410524,-0.2529582,-0.37762898,-0.38037795,-0.22927332,-0.187615,0.21836515,-0.23353381,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.03386847791610269
79,-0.5102602,0.56621313,-0.4637466,-0.38570926,0.7778761,-0.5365374,-0.60434353,0.7670511,0.024615882,1.497214,0.14557344,1.2560982,0.00031047114,-0.6413419,1.4972138,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.44333947,-0.6877364,0.6509546,0.31410524,-0.2529582,-0.37762898,-0.38037795,-0.22927332,-0.187615,0.21836515,-0.23353381,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.023170751451703393
80,-0.5102602,0.56621313,0.1311867,-0.38570926,0.7778761,-0.5365374,-0.60434353,-0.3976418,0.024615882,1.497214,0.14557344,-0.77545214,-1.3418894,-2.24581,1.4972138,-0.80678064,-0.6383811,-0.25211012,-0.6383811,-0.13783385,-0.25211012,-0.44333947,-0.6877364,0.14505316,0.31410524,-0.2529582,-0.37762898,-0.38037795,-0.22927332,-0.187615,0.21836515,-0.23353381,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,1.852805229875579e-05
81,-0.5102602,0.56621313,0.72612,-0.20470393,0.7778761,-0.5365374,-0.60434353,-0.10646862,0.024615882,1.497214,0.14557344,-0.77545214,-0.4470895,-0.6413419,1.4972138,-0.80678064,-0.6383811,-0.25211012,-0.6383811,-0.13783385,-0.25211012,-0.44333947,-0.6877364,-0.17535108,0.31410524,-0.2529582,-0.37762898,-0.38037795,-0.22927332,-0.187615,0.21836515,-0.23353381,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,3.25384755895477e-05
82,-0.5102602,0.56621313,0.72612,-0.20470393,0.7778761,-0.5365374,-0.60434353,-0.10646862,0.024615882,1.497214,0.14557344,-0.77545214,-0.4470895,-0.6413419,1.4972138,-0.80678064,-0.6383811,-0.25211012,-0.6383811,-0.13783385,-0.25211012,-0.44333947,-0.6877364,0.38114053,0.31410524,-0.2529582,-0.37762898,-0.38037795,-0.22927332,-0.187615,0.21836515,-0.23353381,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,2.5012349588252786e-05
83,-0.5102602,0.56621313,0.72612,-0.20470393,0.7778761,-0.5365374,-0.60434353,-0.10646862,0.9341414,1.497214,0.14557344,-0.77545214,-0.4470895,-0.6413419,1.4972138,-0.80678064,-0.6383811,-0.25211012,-0.6383811,-0.13783385,-0.25211012,-0.44333947,-0.6877364,0.38114053,0.31410524,-0.2529582,-0.37762898,-0.38037795,-0.22927332,-0.187615,0.21836515,-0.23353381,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,1.3693060210617636e-05
84,-0.26594573,0.56621313,1.3210534,-0.14436881,0.7778761,-0.25661117,-0.72156286,0.131764,0.024615882,1.497214,-0.6667066,-0.73851484,0.8951104,0.9631263,1.4972138,-0.80678064,-0.464193,-0.25211012,-0.464193,-0.13783385,-0.25211012,-0.44333947,-0.6877364,0.38114053,-0.4870455,-0.2529582,-0.37762898,-0.38037795,0.26164845,-0.20393133,1.1732236,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,3.732029697686329e-05
85,-0.26594573,0.56621313,1.3210534,-0.14436881,0.7778761,-0.25661117,-0.72156286,-0.34470126,0.024615882,1.497214,-0.6667066,-0.73851484,0.8951104,0.9631263,1.4972138,-0.80678064,-0.464193,-0.25211012,-0.464193,-0.13783385,-0.25211012,-0.44333947,-0.6877364,0.38114053,-0.4870455,-0.2529582,-0.37762898,-0.38037795,0.26164845,-0.20393133,1.1732236,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,4.214378738480358e-05
86,-0.26594573,0.56621313,0.72612,0.277977,0.7778761,-0.25661117,-0.72156286,-0.37524393,0.024615882,1.497214,-0.6667066,1.1822237,0.8951104,0.9631263,1.4972138,-0.80678064,0.9045822,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.44333947,-0.6877364,0.16191655,-0.4870455,-0.2529582,-0.37762898,-0.38037795,0.26164845,-0.20393133,1.1732236,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.002213490052903719
87,0.20232387,0.56621313,1.3210534,-0.023698593,0.7778761,0.17415608,0.8427092,-0.2606191,0.024615882,1.497214,-0.8697766,-0.036706623,0.8951104,0.9631263,1.4972138,-0.80678064,-0.6433438,-0.25211012,-0.6433438,-0.13783385,-0.25211012,-0.44333947,-0.6877364,-0.1584877,2.5344374,-0.2529582,-0.37762898,-0.38037795,0.48094344,-0.187615,0.38188925,-0.1892895,-0.016369287,1.713193,-0.14385693,1.9808043,5.168469,-0.07990816,-0.08359497,2.6749535,3.4471273,-0.075915545,0,0.0001442152260690891
88,-0.24558619,0.56621313,0.72612,-0.14436881,0.7778761,-0.060807873,-0.43457752,-1.2882893,-0.8849096,1.497214,-0.56517166,-1.2556367,0.8951104,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.88383424,-0.21903922,-0.58134377,-0.88383424,-0.44333947,-0.6877364,0.31368703,-0.4870455,-0.2529582,-0.37762898,-0.38037795,0.142033,-0.20393133,1.6836698,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,0,0.00042851757770060367
89,-0.24558619,0.56621313,0.72612,-0.023698593,0.7778761,-0.060807873,-0.43457752,-1.2420442,-0.8849096,1.497214,-0.56517166,-1.2556367,0.8951104,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.88383424,-0.21903922,-0.58134377,-0.88383424,-0.44333947,-0.6877364,0.31368703,-0.4870455,-0.2529582,-0.37762898,-0.38037795,0.142033,-0.20393133,1.6836698,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,0,0.00040321619689566516
