,F65,F64,F34,F69,F68,F102,F103,F105,F108,F94,F95,F109,F23,F22,F111,F116,F117,F118,F120,F110,F121,F123,F114,F115,F61,F41,F40,F42,F45,F46,F127,F35,F131,F38,F37,F134,F39,F136,F146,F7,F12,F13,F18,F14,F1,F5,F19,F11,category,1
40,-0.67313665,-0.8489416,0.1311867,-0.38570926,-1.0230044,-0.87447935,-0.78623563,-0.3976418,0.024615882,-1.1987895,-0.6667066,-0.81238943,0.8951104,0.9631263,-1.1987896,1.8314286,1.0067296,-0.03259699,-0.25211012,1.0067296,-0.13783385,-0.25211012,3.5034614,2.4259,-0.61379904,-0.33110827,0.14944181,-0.2812223,-0.3071121,1.1871957,-0.57565975,-0.13866605,-0.7775299,-0.20193073,-0.17184673,-0.9010649,-0.08385756,-0.8325999,-0.5881157,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9999703646896787
41,-0.612058,-0.7879495,0.1311867,-0.38570926,-0.9200969,-0.7047832,-0.5962594,-0.3976418,0.024615882,-1.2329161,-0.8697766,1.4038471,0.00031047114,-0.6413419,-1.2329162,1.8314286,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,3.5034614,2.4259,-0.61379904,0.68996495,0.6451069,-0.21527272,1.1614784,3.4502566,-0.5681838,-0.187615,-0.19174884,-0.2208926,-0.17184673,-0.89930063,-0.16099961,-0.6906255,-0.58966815,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9996871954939854
42,-0.26594573,-0.7879495,0.1311867,-0.38570926,-0.9200969,-0.34653562,-0.42245138,-0.3976418,0.024615882,-1.2329161,-0.8697766,1.4038471,0.00031047114,-0.6413419,-1.2329162,1.8314286,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,3.5034614,2.4259,-0.59693563,0.68996495,2.7981908,-0.21527272,1.1614784,3.4502566,-0.5382799,3.9485722,2.3527832,3.0658276,-0.14963567,-0.89930063,4.0818133,-0.6906255,-0.58966815,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9999880333674788
43,0.6298744,0.20916922,-0.31501326,-0.38570926,0.26333883,-0.26386312,0.58401823,0.7670511,0.024615882,-0.78927,-0.8697766,-1.0709504,0.00031047114,-0.6413419,-0.7892699,0.512324,0.1709782,0.32988983,-0.88383424,0.17097814,-0.58134377,-0.88383424,0.5478661,2.4259,-0.36084825,-0.2503337,1.6493565,-0.1304804,-0.28565046,0.659792,0.17193684,-0.14682421,0.82006806,-0.1892895,-0.17184673,0.024457999,-0.11814291,0.26495975,-0.63313663,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.8678530120984776
44,-0.40846255,0.20916922,0.1311867,0.09697163,0.26333883,0.35545543,0.24044427,0.3788201,0.024615882,-0.78927,-0.6667066,1.1822237,0.8951104,0.9631263,-0.7892699,-0.80678064,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.5478661,-0.6877364,2.8769212,-0.2503337,-0.4870455,-0.1304804,-0.28565046,0.659792,0.83480585,-0.20393133,1.1132106,-0.2588163,-0.17184673,0.024457999,-0.14385693,0.26495975,-0.63313663,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,0.0007144874825902741
45,-0.40846255,0.20916922,0.1311867,0.09697163,0.26333883,0.35545543,0.24044427,-2.3387969,0.024615882,-0.78927,-0.6667066,1.1822237,0.8951104,0.9631263,-0.7892699,-0.80678064,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.5478661,-0.6877364,-0.6475258,-0.2503337,-0.4870455,-0.1304804,-0.28565046,0.659792,0.83480585,-0.20393133,1.1132106,-0.2588163,-0.17184673,0.024457999,-0.14385693,0.26495975,-0.63313663,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,0,0.008423053410470283
46,-0.40846255,0.20916922,0.72612,1.9070251,0.26333883,0.35545543,0.24044427,0.10337126,0.024615882,-0.78927,-0.6667066,1.1822237,0.8951104,0.9631263,-0.7892699,-0.80678064,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.5478661,-0.6877364,2.8769212,-0.2503337,-0.4870455,-0.1304804,-0.28565046,0.659792,0.83480585,-0.20393133,1.1132106,-0.2588163,-0.17184673,0.024457999,-0.14385693,0.26495975,-0.63313663,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.00011235675782568525
47,-0.5102602,0.20916922,-1.0586799,-0.38570926,0.26333883,-0.7511958,-0.733689,0.7670511,0.024615882,-0.78927,-0.8697766,-1.2556367,-0.89448947,-0.6413419,-0.7892699,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,0.5478661,-0.6877364,-0.5463455,-0.2503337,-0.4870455,-0.1304804,-0.28565046,0.659792,-0.57565975,-0.20393133,-1.084814,-0.2588163,-0.17184673,0.024457999,-0.14385693,0.26495975,-0.63313663,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,4.530651958269498e-06
48,2.1568406,0.20916922,3.7007866,0.94166327,0.26333883,1.7579871,2.7869337,-0.3061303,0.024615882,-0.78927,-0.1590316,0.22185442,0.44771042,-2.24581,-0.7892699,-0.80678064,-0.35227492,5.2768407,-1.6980649,-0.3522749,-0.7291804,-1.6980649,0.5478661,0.09067267,0.54977435,-0.2503337,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.26495975,-0.63313663,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.00012039366601804731
49,2.1568406,0.20916922,-1.0586799,-0.26503903,0.26333883,1.7579871,2.7869337,0.7670511,0.024615882,-0.78927,-0.1590316,-0.73851484,0.8951104,0.9631263,-0.7892699,1.8314286,2.2937868,-0.037423093,0.5683801,2.2937868,2.5601852,0.5683801,0.5478661,0.09067267,-0.39457503,-0.2503337,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.26495975,-0.63313663,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9998434171586885
50,2.1568406,0.20916922,0.1311867,-0.32537416,0.26333883,1.7579871,2.7869337,0.18470454,0.024615882,-0.78927,-0.1590316,1.4038471,0.00031047114,-0.6413419,-0.7892699,-0.80678064,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,0.5478661,0.09067267,2.961238,-0.2503337,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.26495975,-0.63313663,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.0005217627226865039
51,2.1568406,0.20916922,0.72612,-0.084033705,0.26333883,1.7579871,2.7869337,-0.49081734,0.024615882,-0.78927,-0.1590316,0.59122705,0.8951104,0.9631263,-0.7892699,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,0.5478661,0.09067267,2.961238,-0.2503337,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.26495975,-0.63313663,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.0008669089634051173
52,2.1568406,0.20916922,-1.0586799,-0.38570926,0.26333883,1.7579871,2.7869337,0.7670511,0.024615882,-0.78927,-0.1590316,1.1822237,0.00031047114,-0.6413419,-0.7892699,-0.80678064,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.5478661,0.09067267,2.961238,-0.2503337,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.26495975,-0.63313663,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.005023221498483971
53,2.1568406,0.20916922,-1.0586799,-0.38570926,0.26333883,1.7579871,2.7869337,0.7670511,0.024615882,-0.78927,-0.1590316,1.1822237,0.00031047114,-0.6413419,-0.7892699,-0.80678064,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.5478661,0.09067267,2.961238,-0.2503337,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.26495975,-0.63313663,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.005023221498483971
54,2.1568406,0.20916922,-1.0586799,-0.084033705,0.26333883,1.7579871,2.7869337,0.7670511,0.024615882,-0.78927,-0.1590316,1.1822237,0.8951104,0.9631263,-0.7892699,-0.80678064,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.5478661,0.09067267,0.667818,-0.2503337,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.26495975,-0.63313663,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.023017115887804657
55,2.1568406,0.20916922,0.1311867,-0.32537416,0.26333883,1.7579871,2.7869337,-0.7858727,0.9341414,-0.78927,-0.1590316,-1.1817622,-0.4470895,-0.6413419,-0.7892699,1.8314286,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,0.5478661,0.09067267,2.961238,-0.2503337,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.26495975,-0.63313663,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.7346381930038623
56,0.79275084,0.20916922,0.72612,0.3383121,0.26333883,0.42217356,1.3803015,0.1119113,0.024615882,-0.78927,-0.76824164,1.1822237,0.8951104,0.9631263,-0.7892699,1.8314286,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.5478661,2.4259,0.11132641,-0.2503337,1.8689076,-0.1304804,-0.28565046,0.659792,0.057305377,0.04897163,0.32541648,0.1330619,-0.17184673,0.024457999,-0.14385693,0.26495975,-0.63313663,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9999623227338846
57,0.79275084,0.20916922,-1.0586799,-0.38570926,0.26333883,0.42217356,1.3803015,0.7670511,0.024615882,-0.78927,-0.76824164,-1.3295113,-0.4470895,-0.6413419,-0.7892699,1.8314286,1.9260561,-0.13419923,-0.25211012,1.9260561,-0.13783385,-0.25211012,0.5478661,2.4259,1.1737195,-0.2503337,1.8689076,-0.1304804,-0.28565046,0.659792,0.057305377,0.04897163,0.32541648,0.1330619,-0.17184673,0.024457999,-0.14385693,0.26495975,-0.63313663,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9999556444745998
58,0.42627892,0.56621313,0.72612,-0.38570926,0.7778761,0.03201739,-0.51541847,0.39925325,0.024615882,1.497214,-0.56517166,-1.2556367,0.8951104,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.44333947,0.09067267,-0.02358064,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.34639677,-0.20393133,-0.6113346,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,9.033716454181564e-05
59,0.42627892,0.56621313,0.72612,-0.32537416,0.7778761,0.03201739,-0.51541847,0.355983,0.024615882,1.497214,-0.56517166,-1.2556367,0.8951104,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.44333947,0.09067267,-0.02358064,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.34639677,-0.20393133,-0.6113346,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,8.939883136084762e-05
60,0.42627892,0.56621313,-1.0586799,-0.32537416,0.7778761,0.03201739,-0.51541847,0.7670511,0.024615882,1.497214,-0.56517166,1.514659,0.8951104,0.9631263,1.4972138,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.44333947,0.09067267,-0.02358064,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.34639677,-0.20393133,-0.6113346,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.0016205698148757197
61,0.42627892,0.56621313,1.17232,-0.38570926,0.7778761,0.03201739,-0.51541847,0.7670511,0.024615882,1.497214,-0.56517166,0.29572892,0.8951104,0.9631263,1.4972138,0.512324,-0.6787025,-0.31323794,0.5683801,-0.67870253,2.5601852,0.5683801,-0.44333947,0.09067267,-0.02358064,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.34639677,-0.20393133,-0.6113346,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,1,0.13121625156787678
62,-0.44918165,0.56621313,1.3210534,-0.20470393,0.7778761,0.04942213,0.050468083,-0.54322845,0.024615882,1.497214,-0.46363667,-0.73851484,0.8951104,0.9631263,1.4972138,-0.80678064,-0.464193,-0.29269874,-0.25211012,-0.464193,-0.13783385,-0.25211012,-0.44333947,-0.6877364,0.1956433,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.32646087,-0.20393133,-0.12149758,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,6.81864520352837e-05
63,-0.44918165,0.56621313,1.3210534,-0.20470393,0.7778761,0.04942213,0.050468083,-0.54322845,0.024615882,1.497214,-0.46363667,-0.73851484,0.8951104,0.9631263,1.4972138,-0.80678064,-0.464193,-0.29269874,-0.25211012,-0.464193,-0.13783385,-0.25211012,-0.44333947,-0.6877364,0.1956433,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.32646087,-0.20393133,-0.12149758,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,6.81864520352837e-05
64,-0.44918165,0.56621313,1.3210534,-0.20470393,0.7778761,0.04942213,0.050468083,-0.54322845,0.024615882,1.497214,-0.46363667,-0.73851484,0.8951104,0.9631263,1.4972138,-0.80678064,-0.464193,-0.29269874,-0.25211012,-0.464193,-0.13783385,-0.25211012,-0.44333947,-0.6877364,0.1956433,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.32646087,-0.20393133,-0.12149758,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,6.81864520352837e-05
65,-0.63241756,0.56621313,1.3210534,0.21764186,0.7778761,-0.68302727,-0.51541847,-2.2611506,0.024615882,1.497214,-0.3621016,-0.6646403,0.44771042,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.44333947,-0.16879705,-0.4957553,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.37380862,-0.20393133,-0.075313546,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,8.385647820182005e-05
66,-0.63241756,0.56621313,1.3210534,0.21764186,0.7778761,-0.68302727,-0.51541847,-1.678804,0.024615882,1.497214,-0.3621016,-0.6646403,0.44771042,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.44333947,-0.16879705,-0.4957553,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.37380862,-0.20393133,-0.075313546,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,7.031156496858641e-05
67,-0.63241756,0.56621313,1.3210534,0.21764186,0.7778761,-0.68302727,-0.51541847,-1.0964576,0.024615882,1.497214,-0.3621016,-0.6646403,0.44771042,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.44333947,-0.16879705,-0.4957553,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.37380862,-0.20393133,-0.075313546,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,5.895436626579076e-05
68,-0.63241756,0.56621313,1.3210534,0.21764186,0.7778761,-0.68302727,-0.51541847,-0.51411116,0.024615882,1.497214,-0.3621016,-0.6646403,0.44771042,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.44333947,-0.16879705,-0.4957553,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.37380862,-0.20393133,-0.075313546,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,4.9431568290751305e-05
69,-0.63241756,0.56621313,1.3210534,0.21764186,0.7778761,-0.68302727,-0.51541847,0.06823536,0.024615882,1.497214,-0.3621016,-0.6646403,0.44771042,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.44333947,-0.16879705,-0.5126187,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.37380862,-0.20393133,-0.075313546,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,4.177594351070782e-05
70,-0.63241756,0.56621313,0.4286534,-0.32537416,0.7778761,-0.68302727,-0.51541847,-1.2711616,0.024615882,1.497214,-0.3621016,-1.292574,-0.4470895,0.9631263,1.4972138,1.8314286,-0.09646228,0.13693362,-0.27031335,-0.09646234,-0.76613957,-0.27031335,-0.44333947,-0.16879705,-0.24280462,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.37380862,-0.20393133,-0.075313546,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.026352312,-0.075915545,1,0.8371474368569535
71,-0.001271596,0.56621313,1.3210534,-0.14436881,0.7778761,-0.27981746,0.31320113,-0.3976418,0.024615882,1.497214,-0.8697766,-1.0709504,0.00031047114,-0.6413419,1.4972138,1.8314286,2.5110824,-0.1787027,0.5683801,2.5110822,2.5601852,0.5683801,-0.44333947,2.4259,-0.07417078,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.46352023,-0.20393133,-0.6246217,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,1,0.9999972376501034
72,-0.77493435,0.56621313,-1.0586799,-0.38570926,0.7778761,-0.9005864,-0.8670766,0.7670511,-0.8849096,1.497214,-0.6667066,-0.44301668,0.44771042,0.9631263,1.4972138,-0.1472283,-0.43792647,-0.30126533,1.7533792,-0.4379264,-0.24871136,1.7533792,-0.44333947,-0.6877364,-0.66438913,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.5781517,-0.20393133,-1.5297359,-0.2588163,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.0018117893296441159
73,-0.5102602,0.56621313,-0.4637466,-0.38570926,0.7778761,-0.5365374,-0.60434353,0.7670511,0.024615882,1.497214,0.14557344,1.2560982,0.00031047114,-0.6413419,1.4972138,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.44333947,-0.6877364,-0.17535108,-0.3663177,0.31410524,-0.2529582,-0.37762898,-0.38037795,-0.22927332,-0.187615,0.21836515,-0.23353381,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.03242223093002074
74,-0.5102602,0.56621313,-0.4637466,-0.38570926,0.7778761,-0.5365374,-0.60434353,0.7670511,0.024615882,1.497214,0.14557344,1.2560982,0.00031047114,-0.6413419,1.4972138,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.44333947,-0.6877364,0.6509546,-0.3663177,0.31410524,-0.2529582,-0.37762898,-0.38037795,-0.22927332,-0.187615,0.21836515,-0.23353381,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.02223873557598861
75,-0.5102602,0.56621313,-0.4637466,-0.38570926,0.7778761,-0.5365374,-0.60434353,0.7670511,0.024615882,1.497214,0.14557344,1.2560982,0.00031047114,-0.6413419,1.4972138,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.44333947,-0.6877364,0.4317307,-0.3663177,0.31410524,-0.2529582,-0.37762898,-0.38037795,-0.22927332,-0.187615,0.21836515,-0.23353381,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.02458732585510566
76,-0.5102602,0.56621313,-0.4637466,-0.38570926,0.7778761,-0.5365374,-0.60434353,0.7670511,0.024615882,1.497214,0.14557344,1.2560982,0.00031047114,-0.6413419,1.4972138,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.44333947,-0.6877364,0.29682362,-0.3663177,0.31410524,-0.2529582,-0.37762898,-0.38037795,-0.22927332,-0.187615,0.21836515,-0.23353381,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.02615102771894465
77,-0.5102602,0.56621313,-0.4637466,-0.38570926,0.7778761,-0.5365374,-0.60434353,0.7670511,0.024615882,1.497214,0.14557344,1.2560982,0.00031047114,-0.6413419,1.4972138,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.44333947,-0.6877364,0.54977435,-0.3663177,0.31410524,-0.2529582,-0.37762898,-0.38037795,-0.22927332,-0.187615,0.21836515,-0.23353381,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.023294142730143085
78,-0.5102602,0.56621313,-0.4637466,-0.38570926,0.7778761,-0.5365374,-0.60434353,0.7670511,0.024615882,1.497214,0.14557344,1.2560982,0.00031047114,-0.6413419,1.4972138,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.44333947,-0.6877364,-0.17535108,-0.3663177,0.31410524,-0.2529582,-0.37762898,-0.38037795,-0.22927332,-0.187615,0.21836515,-0.23353381,-0.17184673,1.713193,-0.14385693,1.9808043,-0.5772486,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.03242223093002074
