,F65,F64,F67,F34,F69,F68,F102,F103,F105,F107,F108,F94,F95,F109,F23,F22,F111,F112,F116,F117,F118,F120,F110,F121,F123,F114,F115,F61,F41,F40,F42,F45,F46,F127,F35,F131,F38,F37,F134,F39,F135,F136,F84,F146,F16,F3,F7,F12,F13,F18,F14,F1,F5,F9,F19,F15,F11,category,1
34,-0.5509794,-0.10058861,0.19571091,1.9159868,-0.38570926,-0.5084671,-0.4190554,-0.5962594,0.7670511,-0.28275108,0.024615882,-0.72101676,-0.8697766,0.29572892,0.8951104,0.9631263,-0.72101665,-0.86977667,0.512324,-0.6787025,-0.31323794,0.5683801,-0.67870253,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.20907785,-0.11156716,6.302088,-0.31890777,0.042406283,0.45829234,-0.14454569,0.9137366,1.7942309,0.6071081,-0.17184673,-0.2976931,1.0304165,-0.34482795,-0.3248711,-0.13650525,0.026653385,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.026662549085617097
35,-0.59169847,-0.76670504,0.024478696,0.1311867,-0.38570926,-0.6885551,-0.7700509,-0.8024038,-0.3976418,-0.28275108,0.024615882,-1.1646628,-0.76824164,0.59122705,0.8951104,0.9631263,-1.1646628,-0.7682417,1.8314286,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,2.3951132,2.4259,-0.6475258,0.04998194,3.7857585,-0.08337357,0.12825291,1.7575183,-0.5681838,0.4079307,3.519899,0.24683298,-0.14963567,-0.90000635,0.46470812,-1.0095314,-0.7905114,-0.34644452,-0.5881157,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9997461659057779
36,-0.59169847,-0.76670504,0.024478696,0.1311867,-0.38570926,-0.6885551,-0.7700509,-0.8024038,-0.3976418,-0.28275108,0.024615882,-1.1646628,-0.76824164,0.59122705,0.8951104,0.9631263,-1.1646628,-0.7682417,1.8314286,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,2.3951132,2.4259,-0.6475258,0.04998194,3.7857585,-0.08337357,0.12825291,1.7575183,-0.5681838,0.4079307,3.519899,0.24683298,-0.14963567,-0.90000635,0.46470812,-1.0095314,-0.7905114,-0.34644452,-0.5881157,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9997461659057779
37,-0.59169847,-0.76670504,-0.4892179,0.4286534,-0.38570926,-0.6885551,-0.78600526,-0.7781516,0.7670511,-0.28275108,0.024615882,-1.1646628,-0.8697766,0.73897624,-0.4470895,-0.6413419,-1.1646628,-0.86977667,0.512324,-0.52548134,-0.1640348,-0.27031335,-0.52548134,-0.76613957,-0.27031335,2.3951132,2.4259,-0.5463455,0.04998194,1.5748308,-0.08337357,0.12825291,1.7575183,-0.5432639,0.35082358,0.90700644,0.2657948,-0.14963567,-0.90000635,0.31899536,-1.0095314,-0.7905114,-0.34644452,-0.5881157,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.8066537467186223
38,-0.67313665,-0.8489416,-0.4892179,0.27992004,-0.38570926,-1.0230044,-0.87447935,-0.78623563,0.7670511,-0.28275108,0.024615882,-1.1987895,-0.6667066,0.73897624,0.8951104,0.9631263,-1.1987896,-0.6667066,0.512324,-0.52548134,-0.1640348,-0.27031335,-0.52548134,-0.76613957,-0.27031335,3.5034614,2.4259,-0.61379904,-0.33110827,0.14944181,-0.2812223,-0.3071121,1.1871957,-0.57565975,-0.13866605,-0.7775299,-0.20193073,-0.17184673,-0.9010649,-0.08385756,-1.0360223,-0.8325999,-0.34644452,-0.5881157,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,6.744488,-0.026352312,-0.33832303,-0.075915545,1,0.2985416450009113
39,-0.67313665,-0.8489416,-0.4892179,0.1311867,-0.38570926,-1.0230044,-0.87447935,-0.78623563,0.7670511,-0.28275108,0.024615882,-1.1987895,-0.6667066,-1.3295113,0.00031047114,-0.6413419,-1.1987896,-0.6667066,0.512324,0.08740303,0.15155709,0.5683801,0.08740303,2.5601852,0.5683801,3.5034614,2.4259,-0.61379904,-0.33110827,0.14944181,-0.2812223,-0.3071121,1.1871957,-0.57565975,-0.13866605,-0.7775299,-0.20193073,-0.17184673,-0.9010649,-0.08385756,-1.0360223,-0.8325999,-0.34644452,-0.5881157,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.862793125846165
40,-0.67313665,-0.8489416,-0.4892179,0.1311867,-0.38570926,-1.0230044,-0.87447935,-0.78623563,-0.3976418,-0.21343426,0.024615882,-1.1987895,-0.6667066,-0.81238943,0.8951104,0.9631263,-1.1987896,-0.6667066,1.8314286,1.0067296,-0.03259699,-0.25211012,1.0067296,-0.13783385,-0.25211012,3.5034614,2.4259,-0.61379904,-0.33110827,0.14944181,-0.2812223,-0.3071121,1.1871957,-0.57565975,-0.13866605,-0.7775299,-0.20193073,-0.17184673,-0.9010649,-0.08385756,-1.0360223,-0.8325999,-0.34644452,-0.5881157,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9999463513039802
41,-0.612058,-0.7879495,-0.3179857,0.1311867,-0.38570926,-0.9200969,-0.7047832,-0.5962594,-0.3976418,-0.28275108,0.024615882,-1.2329161,-0.8697766,1.4038471,0.00031047114,-0.6413419,-1.2329162,-0.86977667,1.8314286,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,3.5034614,2.4259,-0.61379904,0.68996495,0.6451069,-0.21527272,1.1614784,3.4502566,-0.5681838,-0.187615,-0.19174884,-0.2208926,-0.17184673,-0.89930063,-0.16099961,-0.97679365,-0.6906255,-0.34697464,-0.58966815,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9995427610895405
42,-0.26594573,-0.7879495,0.024478696,0.1311867,-0.38570926,-0.9200969,-0.34653562,-0.42245138,-0.3976418,-0.28275108,0.024615882,-1.2329161,-0.8697766,1.4038471,0.00031047114,-0.6413419,-1.2329162,-0.86977667,1.8314286,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,3.5034614,2.4259,-0.59693563,0.68996495,2.7981908,-0.21527272,1.1614784,3.4502566,-0.5382799,3.9485722,2.3527832,3.0658276,-0.14963567,-0.89930063,4.0818133,-0.97679365,-0.6906255,-0.34697464,-0.58966815,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9999801563476736
43,0.6298744,0.20916922,-0.4892179,-0.31501326,-0.38570926,0.26333883,-0.26386312,0.58401823,0.7670511,-0.28275108,0.024615882,-0.78927,-0.8697766,-1.0709504,0.00031047114,-0.6413419,-0.7892699,-0.86977667,0.512324,0.1709782,0.32988983,-0.88383424,0.17097814,-0.58134377,-0.88383424,0.5478661,2.4259,-0.36084825,-0.2503337,1.6493565,-0.1304804,-0.28565046,0.659792,0.17193684,-0.14682421,0.82006806,-0.1892895,-0.17184673,0.024457999,-0.11814291,0.21148229,0.26495975,-0.36181885,-0.63313663,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.8410972915477571
44,-0.40846255,0.20916922,-0.14675352,0.1311867,0.09697163,0.26333883,0.35545543,0.24044427,0.3788201,-0.28275108,0.024615882,-0.78927,-0.6667066,1.1822237,0.8951104,0.9631263,-0.7892699,-0.6667066,-0.80678064,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.5478661,-0.6877364,2.8769212,-0.2503337,-0.4870455,-0.1304804,-0.28565046,0.659792,0.83480585,-0.20393133,1.1132106,-0.2588163,-0.17184673,0.024457999,-0.14385693,0.21148229,0.26495975,-0.36181885,-0.63313663,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0005564999830868713
45,-0.40846255,0.20916922,-0.14675352,0.1311867,0.09697163,0.26333883,0.35545543,0.24044427,-2.3387969,-0.28275108,0.024615882,-0.78927,-0.6667066,1.1822237,0.8951104,0.9631263,-0.7892699,-0.6667066,-0.80678064,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.5478661,-0.6877364,-0.6475258,-0.2503337,-0.4870455,-0.1304804,-0.28565046,0.659792,0.83480585,-0.20393133,1.1132106,-0.2588163,-0.17184673,0.024457999,-0.14385693,0.21148229,0.26495975,-0.36181885,-0.63313663,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.005968317648827751
46,-0.40846255,0.20916922,-0.14675352,0.72612,1.9070251,0.26333883,0.35545543,0.24044427,0.10337126,9.144338,0.024615882,-0.78927,-0.6667066,1.1822237,0.8951104,0.9631263,-0.7892699,-0.6667066,-0.80678064,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.5478661,-0.6877364,2.8769212,-0.2503337,-0.4870455,-0.1304804,-0.28565046,0.659792,0.83480585,-0.20393133,1.1132106,-0.2588163,-0.17184673,0.024457999,-0.14385693,0.21148229,0.26495975,-0.36181885,-0.63313663,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,5.555029818898798e-05
47,-0.5102602,0.20916922,-0.4892179,-1.0586799,-0.38570926,0.26333883,-0.7511958,-0.733689,0.7670511,-0.21343426,0.024615882,-0.78927,-0.8697766,-1.2556367,-0.89448947,-0.6413419,-0.7892699,-0.86977667,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,0.5478661,-0.6877364,-0.5463455,-0.2503337,-0.4870455,-0.1304804,-0.28565046,0.659792,-0.57565975,-0.20393133,-1.084814,-0.2588163,-0.17184673,0.024457999,-0.14385693,0.21148229,0.26495975,-0.36181885,-0.63313663,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,4.669837706346237e-06
48,2.1568406,0.20916922,0.88063973,3.7007866,0.94166327,0.26333883,1.7579871,2.7869337,-0.3061303,-0.28275108,0.024615882,-0.78927,-0.1590316,0.22185442,0.44771042,-2.24581,-0.7892699,-0.15903154,-0.80678064,-0.35227492,5.2768407,-1.6980649,-0.3522749,-0.7291804,-1.6980649,0.5478661,0.09067267,0.54977435,-0.2503337,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.21148229,0.26495975,-0.36181885,-0.63313663,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00011271336248976362
49,2.1568406,0.20916922,0.88063973,-1.0586799,-0.26503903,0.26333883,1.7579871,2.7869337,0.7670511,-0.28275108,0.024615882,-0.78927,-0.1590316,-0.73851484,0.8951104,0.9631263,-0.7892699,-0.15903154,1.8314286,2.2937868,-0.037423093,0.5683801,2.2937868,2.5601852,0.5683801,0.5478661,0.09067267,-0.39457503,-0.2503337,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.21148229,0.26495975,-0.36181885,-0.63313663,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9998276941828195
50,2.1568406,0.20916922,0.88063973,0.1311867,-0.32537416,0.26333883,1.7579871,2.7869337,0.18470454,-0.28275108,0.024615882,-0.78927,-0.1590316,1.4038471,0.00031047114,-0.6413419,-0.7892699,-0.15903154,-0.80678064,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,0.5478661,0.09067267,2.961238,-0.2503337,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.21148229,0.26495975,-0.36181885,-0.63313663,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0005339594589821952
51,2.1568406,0.20916922,0.88063973,0.72612,-0.084033705,0.26333883,1.7579871,2.7869337,-0.49081734,-0.28275108,0.024615882,-0.78927,-0.1590316,0.59122705,0.8951104,0.9631263,-0.7892699,-0.15903154,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,0.5478661,0.09067267,2.961238,-0.2503337,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.21148229,0.26495975,-0.36181885,-0.63313663,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0008795868725056691
52,2.1568406,0.20916922,0.88063973,-1.0586799,-0.38570926,0.26333883,1.7579871,2.7869337,0.7670511,-0.28275108,0.024615882,-0.78927,-0.1590316,1.1822237,0.00031047114,-0.6413419,-0.7892699,-0.15903154,-0.80678064,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.5478661,0.09067267,2.961238,-0.2503337,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.21148229,0.26495975,-0.36181885,-0.63313663,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.005106178658060033
53,2.1568406,0.20916922,0.88063973,-1.0586799,-0.38570926,0.26333883,1.7579871,2.7869337,0.7670511,-0.28275108,0.024615882,-0.78927,-0.1590316,1.1822237,0.00031047114,-0.6413419,-0.7892699,-0.15903154,-0.80678064,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.5478661,0.09067267,2.961238,-0.2503337,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.21148229,0.26495975,-0.36181885,-0.63313663,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.005106178658060033
54,2.1568406,0.20916922,0.88063973,-1.0586799,-0.084033705,0.26333883,1.7579871,2.7869337,0.7670511,-0.28275108,0.024615882,-0.78927,-0.1590316,1.1822237,0.8951104,0.9631263,-0.7892699,-0.15903154,-0.80678064,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.5478661,0.09067267,0.667818,-0.2503337,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.21148229,0.26495975,-0.36181885,-0.63313663,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.021667035603506437
55,2.1568406,0.20916922,0.88063973,0.1311867,-0.32537416,0.26333883,1.7579871,2.7869337,-0.7858727,-0.07480061,0.9341414,-0.78927,-0.1590316,-1.1817622,-0.4470895,-0.6413419,-0.7892699,-0.15903154,1.8314286,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,0.5478661,0.09067267,2.961238,-0.2503337,1.2579869,-0.1304804,-0.28565046,0.659792,1.2509679,0.024497155,0.4971925,-0.05023596,-0.17184673,0.024457999,0.05328387,0.21148229,0.26495975,-0.36181885,-0.63313663,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.7187631329075111
56,0.79275084,0.20916922,0.024478696,0.72612,0.3383121,0.26333883,0.42217356,1.3803015,0.1119113,-0.28275108,0.024615882,-0.78927,-0.76824164,1.1822237,0.8951104,0.9631263,-0.7892699,-0.7682417,1.8314286,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.5478661,2.4259,0.11132641,-0.2503337,1.8689076,-0.1304804,-0.28565046,0.659792,0.057305377,0.04897163,0.32541648,0.1330619,-0.17184673,0.024457999,-0.14385693,0.21148229,0.26495975,-0.36181885,-0.63313663,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9999616953100184
57,0.79275084,0.20916922,0.024478696,-1.0586799,-0.38570926,0.26333883,0.42217356,1.3803015,0.7670511,-0.28275108,0.024615882,-0.78927,-0.76824164,-1.3295113,-0.4470895,-0.6413419,-0.7892699,-0.7682417,1.8314286,1.9260561,-0.13419923,-0.25211012,1.9260561,-0.13783385,-0.25211012,0.5478661,2.4259,1.1737195,-0.2503337,1.8689076,-0.1304804,-0.28565046,0.659792,0.057305377,0.04897163,0.32541648,0.1330619,-0.17184673,0.024457999,-0.14385693,0.21148229,0.26495975,-0.36181885,-0.63313663,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9999490500847611
58,0.42627892,0.56621313,-0.14675352,0.72612,-0.38570926,0.7778761,0.03201739,-0.51541847,0.39925325,-0.28275108,0.024615882,1.497214,-0.56517166,-1.2556367,0.8951104,0.9631263,1.4972138,-0.5651716,-0.80678064,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.44333947,0.09067267,-0.02358064,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.34639677,-0.20393133,-0.6113346,-0.2588163,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00010738418227423779
59,0.42627892,0.56621313,-0.14675352,0.72612,-0.32537416,0.7778761,0.03201739,-0.51541847,0.355983,-0.28275108,0.024615882,1.497214,-0.56517166,-1.2556367,0.8951104,0.9631263,1.4972138,-0.5651716,-0.80678064,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.44333947,0.09067267,-0.02358064,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.34639677,-0.20393133,-0.6113346,-0.2588163,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0001063322538681667
60,0.42627892,0.56621313,-0.14675352,-1.0586799,-0.32537416,0.7778761,0.03201739,-0.51541847,0.7670511,-0.28275108,0.024615882,1.497214,-0.56517166,1.514659,0.8951104,0.9631263,1.4972138,-0.5651716,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.44333947,0.09067267,-0.02358064,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.34639677,-0.20393133,-0.6113346,-0.2588163,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0019695785954559
61,0.42627892,0.56621313,-0.14675352,1.17232,-0.38570926,0.7778761,0.03201739,-0.51541847,0.7670511,-0.28275108,0.024615882,1.497214,-0.56517166,0.29572892,0.8951104,0.9631263,1.4972138,-0.5651716,0.512324,-0.6787025,-0.31323794,0.5683801,-0.67870253,2.5601852,0.5683801,-0.44333947,0.09067267,-0.02358064,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.34639677,-0.20393133,-0.6113346,-0.2588163,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,2.9896376,2.1080782,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,1,0.11437725861031932
62,-0.44918165,0.56621313,0.19571091,1.3210534,-0.20470393,0.7778761,0.04942213,0.050468083,-0.54322845,-0.28275108,0.024615882,1.497214,-0.46363667,-0.73851484,0.8951104,0.9631263,1.4972138,-0.4636366,-0.80678064,-0.464193,-0.29269874,-0.25211012,-0.464193,-0.13783385,-0.25211012,-0.44333947,-0.6877364,0.1956433,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.32646087,-0.20393133,-0.12149758,-0.2588163,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,7.847282560724242e-05
63,-0.44918165,0.56621313,0.19571091,1.3210534,-0.20470393,0.7778761,0.04942213,0.050468083,-0.54322845,-0.28275108,0.024615882,1.497214,-0.46363667,-0.73851484,0.8951104,0.9631263,1.4972138,-0.4636366,-0.80678064,-0.464193,-0.29269874,-0.25211012,-0.464193,-0.13783385,-0.25211012,-0.44333947,-0.6877364,0.1956433,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.32646087,-0.20393133,-0.12149758,-0.2588163,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,7.847282560724242e-05
64,-0.44918165,0.56621313,0.19571091,1.3210534,-0.20470393,0.7778761,0.04942213,0.050468083,-0.54322845,-0.07480061,0.024615882,1.497214,-0.46363667,-0.73851484,0.8951104,0.9631263,1.4972138,-0.4636366,-0.80678064,-0.464193,-0.29269874,-0.25211012,-0.464193,-0.13783385,-0.25211012,-0.44333947,-0.6877364,0.1956433,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.32646087,-0.20393133,-0.12149758,-0.2588163,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,7.738507443987746e-05
65,-0.63241756,0.56621313,-0.3179857,1.3210534,0.21764186,0.7778761,-0.68302727,-0.51541847,-2.2611506,-0.28275108,0.024615882,1.497214,-0.3621016,-0.6646403,0.44771042,0.9631263,1.4972138,-0.3621016,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.44333947,-0.16879705,-0.4957553,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.37380862,-0.20393133,-0.075313546,-0.2588163,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,6.404861728305083e-05
66,-0.63241756,0.56621313,-0.3179857,1.3210534,0.21764186,0.7778761,-0.68302727,-0.51541847,-1.678804,-0.28275108,0.024615882,1.497214,-0.3621016,-0.6646403,0.44771042,0.9631263,1.4972138,-0.3621016,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.44333947,-0.16879705,-0.4957553,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.37380862,-0.20393133,-0.075313546,-0.2588163,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,7.531823316099745e-05
