,F62,F67,F34,F69,F68,F101,F102,F103,F104,F105,F108,F95,F109,F23,F22,F79,F112,F113,F116,F117,F118,F120,F110,F121,F123,F114,F115,F77,F88,F70,F41,F40,F42,F45,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F2,F6,F18,F1,F5,F9,F15,F4,F8,F71,category,1
29,-0.2098804,0.10126782,-0.76470554,-0.19497871,-0.6993273,1.0754546,-0.025800342,0.47059986,0.42802542,0.6729433,0.35824183,0.46687186,-0.8342877,-1.1178455,0.9860403,1.5663875,0.46687192,1.5668995,-0.4835828,-0.4287542,-0.4502305,-0.8840736,-0.4287542,-1.2633326,-0.8840736,-0.495448,-0.31939963,-1.0287789,-0.73389924,-1.0287789,-0.45504063,5.815812,-0.6238786,-0.40432134,1.0885307,0.383788,-0.1755886,0.048448704,0.19902861,-0.17151433,0.66210645,-0.041366924,1.3456732,-0.060719617,-0.8185809,-0.6611485,-0.5327876,-0.024001688,-0.8139971,-0.8049353,0.45841724,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.39276016,1.4219556,2.2101955,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,-0.50767916,0,4.0589902127754355e-05
30,-0.2529971,0.10126782,-0.76470554,-0.22735034,-0.6993273,0.5798916,-0.025800342,0.47059986,0.42802542,0.6729433,0.35824183,0.46687186,-0.5469199,-2.2652886,-0.691031,0.9255693,0.46687192,0.9250165,-0.4835828,-0.20097572,1.715579,-0.8840736,-0.20097569,-1.2633326,-0.8840736,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.45504063,5.815812,-0.6238786,-0.40432134,1.0885307,0.383788,-0.1755886,0.048448704,0.19902861,-0.17151433,0.66210645,-0.041366924,1.3456732,-0.060719617,-0.8185809,-0.6611485,-0.5327876,-0.024001688,-0.8139971,-0.8049353,0.45841724,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.39276016,1.4219556,4.7754545,-0.22758977,-0.10627735,5.381005,-0.27725005,-0.11189366,-0.40217903,3.683317,-0.13519551,1.4973558,0,0.00024315119336571284
31,-0.22712708,0.10126782,0.43715435,-0.25972196,-0.6993273,-0.6922998,-0.025800342,0.47059986,0.42802542,-0.576178,0.35824183,0.46687186,-0.5469199,-1.1178455,0.9860403,0.9255693,0.46687192,0.9250165,-0.4835828,-0.20097572,1.715579,-0.8840736,-0.20097569,-1.2633326,-0.8840736,-0.495448,-0.31939963,-1.6556208,-1.7032303,-1.6556208,-0.45504063,5.815812,-0.6238786,-0.40432134,1.0885307,0.383788,-0.1755886,0.048448704,0.19902861,-0.17151433,0.66210645,-0.041366924,1.3456732,-0.060719617,-0.8185809,-0.6611485,-0.5327876,-0.024001688,-0.8139971,-0.8049353,0.45841724,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.39276016,1.4219556,2.2101955,4.1278877,-0.10627735,2.5313683,3.3428848,-0.11189366,-0.40217903,1.6189138,-0.13519551,-0.7304608,0,0.00027472567777723925
32,-0.2098804,0.10126782,0.43715435,-0.16260709,-0.6993273,-0.81064314,-0.025800342,0.47059986,0.42802542,-0.38400543,0.35824183,0.46687186,-0.5469199,-1.1178455,0.9860403,0.9255693,0.46687192,0.9250165,-0.4835828,-0.20097572,1.715579,-0.8840736,-0.20097569,-1.2633326,-0.8840736,-0.495448,-0.31939963,-1.6556208,-1.7032303,-1.6556208,-0.45504063,5.815812,-0.6238786,-0.40432134,1.0885307,0.383788,-0.1755886,0.048448704,0.19902861,-0.17151433,0.66210645,-0.041366924,1.3456732,-0.060719617,-0.8185809,-0.6611485,-0.5327876,-0.024001688,-0.8139971,-0.8049353,0.45841724,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.7304608,0,3.86320179466099e-05
33,-0.12364703,0.10126782,0.43715435,-0.22735034,-0.6993273,-0.1553167,-0.025800342,0.47059986,0.42802542,0.07553738,0.35824183,0.46687186,-0.5469199,-1.1178455,0.9860403,0.9255693,0.46687192,0.9250165,-0.4835828,-0.20097572,1.715579,-0.8840736,-0.20097569,-1.2633326,-0.8840736,-0.495448,-0.31939963,-0.47630215,-0.18917191,-0.47630215,-0.45504063,5.815812,-0.6238786,-0.40432134,1.0885307,0.383788,-0.1755886,0.048448704,0.19902861,-0.17151433,0.66210645,-0.041366924,1.3456732,-0.060719617,-0.8185809,-0.6611485,-0.5327876,-0.024001688,-0.8139971,-0.8049353,0.45841724,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,1.8122445625445196e-05
34,-0.2098804,0.10126782,0.43715435,-0.16260709,-0.6993273,-0.88756645,-0.025800342,0.47059986,0.42802542,-0.38400543,0.35824183,0.46687186,-0.5469199,-1.1178455,0.9860403,0.9255693,0.46687192,0.9250165,-0.4835828,-0.20097572,1.715579,-0.8840736,-0.20097569,-1.2633326,-0.8840736,-0.495448,-0.31939963,-1.6556208,-1.7032303,-1.6556208,-0.45504063,5.815812,-0.6238786,-0.40432134,1.0885307,0.383788,-0.1755886,0.048448704,0.19902861,-0.17151433,0.66210645,-0.041366924,1.3456732,-0.060719617,-0.8185809,-0.6611485,-0.5327876,-0.024001688,-0.8139971,-0.8049353,0.45841724,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.7304608,0,3.818264861690752e-05
35,-0.2098804,0.10126782,0.43715435,-0.19497871,-0.6993273,1.0813717,-0.025800342,0.47059986,0.42802542,-0.11976826,0.35824183,0.46687186,-0.5469199,-1.1178455,0.9860403,1.5663875,0.46687192,1.5668995,-0.4835828,-0.20097572,1.715579,-0.8840736,-0.20097569,-1.2633326,-0.8840736,-0.495448,-0.31939963,-1.0287789,-0.73389924,-1.0287789,-0.45504063,5.815812,-0.6238786,-0.40432134,1.0885307,0.383788,-0.1755886,0.048448704,0.19902861,-0.17151433,0.66210645,-0.041366924,1.3456732,-0.060719617,-0.8185809,-0.6611485,-0.5327876,-0.024001688,-0.8139971,-0.8049353,0.45841724,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.39276016,-0.3739349,2.2101955,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,-0.50767916,0,9.892362780582195e-05
36,-0.27886713,-0.40547568,0.43715435,-0.25972196,-0.6993273,0.6224213,-0.5856642,-0.49927622,2.0639758,-1.3881068,0.35824183,-0.67674494,2.0530756,-0.35288337,-0.691031,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.495448,-0.31939963,-1.6861385,-1.7449399,-1.6861385,-0.4882779,-0.3004012,-0.6238786,-0.44273663,-0.36086097,-0.4337385,-0.320224,-0.35449424,-0.4923407,-0.17151433,-0.39016557,-0.14691742,2.825289,-0.16339336,-0.86844957,-0.7358722,-0.73133355,-0.13071524,-0.9142459,-0.84082794,0.43503386,-0.15233326,0.36645445,-0.3089514,-0.30867997,2.5118113,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,-1.1760241,0,2.6679108862101774e-05
37,-0.1408937,-0.40547568,1.0380844,-0.033120558,-0.6993273,-0.8241946,-0.4837525,-0.4118625,0.026719596,-0.93764526,0.35824183,-0.67674494,-0.23218362,0.4120787,-0.691031,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.4882779,-0.3004012,-0.6238786,-0.44273663,-0.36086097,0.097719334,-0.10059244,-0.265889,-0.070987746,-0.17151433,0.20716983,-0.14691742,0.663715,-0.16339336,-0.86844957,-0.7358722,-0.73133355,-0.13071524,-0.9142459,-0.84082794,0.43503386,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.39276016,1.4219556,2.2101955,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,3.683317,-0.13519551,0.8290108,0,0.0002429318893378913
38,-0.32198378,-0.40547568,-0.013543103,-0.25972196,-0.6993273,0.075053155,-0.5965059,-0.57836485,-0.2526497,0.6729433,0.35824183,-0.67674494,-0.9711296,-0.73536444,-0.691031,-0.996885,-0.676745,-1.0006325,1.4697074,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,-0.68922496,-0.3668548,-0.68922496,-0.4882779,-0.3004012,-0.6238786,-0.44273663,-0.36086097,-0.4875404,-0.320224,-0.35449424,-0.52499753,-0.17151433,-0.4659883,-0.14691742,1.1328439,-0.16339336,-0.86844957,-0.7358722,-0.73133355,-0.13071524,-0.9142459,-0.84082794,0.43503386,-0.3789341,-0.123422734,-0.3089514,-0.30867997,2.5118113,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,-0.9532425,0,0.0006248436894036592
39,0.10918307,-0.40547568,-0.76470554,0.1287376,-0.6993273,1.0573047,-0.47941583,-0.45903814,-0.38209006,0.6729433,0.35824183,-0.67674494,-0.23218362,0.4120787,-0.691031,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.4882779,-0.3004012,-0.6238786,-0.44273663,-0.36086097,-0.41667935,-0.29879653,-0.35449424,-0.47561404,-0.17151433,-0.3809189,-0.14691742,-0.1641768,-0.16339336,-0.86844957,-0.7358722,-0.73133355,-0.13071524,-0.9142459,-0.84082794,0.43503386,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.39276016,1.4219556,2.2101955,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,1.0517925,0,7.491101527129207e-05
40,-0.26162043,-0.40547568,1.0380844,-0.22735034,-0.6993273,-0.4414091,-0.5778582,-0.46875077,2.1773589,-0.3085091,0.35824183,-0.5887744,-0.9848138,-3.0302505,-0.691031,0.28475124,-0.58877444,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.8779136,-0.4287542,-1.0574044,-0.8779136,-0.495448,-0.31939963,-0.47595137,-0.18917191,-0.47595137,-0.4882779,-0.3004012,-0.6238786,-0.44273663,-0.36086097,-0.53478116,-0.27469063,-0.35449424,-0.5401312,-0.17151433,-0.56400305,-0.14691742,-0.018134028,-0.16339336,-0.86844957,-0.7358722,-0.73133355,-0.13071524,-0.9142459,-0.84082794,0.43503386,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.7304608,0,3.7871013544135636e-06
41,-0.26162043,-0.40547568,1.0380844,-0.22735034,-0.6993273,-0.4414091,-0.5778582,-0.46875077,2.1773589,-0.3085091,0.35824183,-0.5887744,-0.9848138,-3.0302505,-0.691031,0.28475124,-0.58877444,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.8779136,-0.4287542,-1.0574044,-0.8779136,-0.495448,-0.31939963,-0.47595137,-0.18917191,-0.47595137,-0.4882779,-0.3004012,-0.6238786,-0.44273663,-0.36086097,-0.53478116,-0.27469063,-0.35449424,-0.5401312,-0.17151433,-0.56400305,-0.14691742,-0.018134028,-0.16339336,-0.86844957,-0.7358722,-0.73133355,-0.13071524,-0.9142459,-0.84082794,0.43503386,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.7304608,0,3.7871013544135636e-06
42,-0.2529971,-0.40547568,0.58738685,-0.19497871,-0.6993273,-0.4957359,-0.4837525,-0.4118625,0.026719596,-0.921917,0.35824183,-0.67674494,-1.0532347,-0.35288337,-0.691031,0.28475124,-0.676745,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.4882779,-0.3004012,-0.6238786,-0.44273663,-0.36086097,0.097719334,-0.10059244,-0.265889,-0.070987746,-0.17151433,0.20716983,-0.14691742,0.663715,-0.16339336,-0.86844957,-0.7358722,-0.73133355,-0.13071524,-0.9142459,-0.84082794,0.43503386,-0.3789341,-0.123422734,-0.3089514,-0.30867997,2.5118113,1.4219556,2.2101955,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.11189366,2.4540896,1.6189138,-0.13519551,0.8290108,0,3.904734015748022e-05
43,-0.18401039,-0.40547568,-0.76470554,-0.00074892753,-0.6993273,0.724135,-0.48288515,-0.27172303,1.1182165,0.6729433,0.35824183,-0.41283336,-1.0532347,-0.73536444,-0.691031,0.9255693,-0.41283336,0.9250165,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.4882779,-0.3004012,-0.6238786,-0.44273663,-0.36086097,-0.49016488,-0.25862002,-0.33339778,-0.5003058,-0.17151433,-0.51222163,-0.14691742,-0.436491,-0.16339336,-0.86844957,-0.7358722,-0.73133355,-0.13071524,-0.9142459,-0.84082794,0.43503386,-0.33326927,-0.024702232,-0.3089514,-0.30867997,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,4.232094738595685e-06
44,-0.28749046,-0.40547568,0.43715435,-0.22735034,-0.6993273,1.4506602,-0.48288515,-0.27172303,1.1182165,-0.1858276,0.35824183,-0.41283336,0.15097365,0.7945597,0.9860403,0.28475124,-0.41283336,0.28313348,-0.4835828,-0.23134618,-0.35604945,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.495448,-0.31939963,-0.67554456,-0.36018124,-0.67554456,-0.4882779,-0.3004012,-0.6238786,-0.44273663,-0.36086097,-0.49016488,-0.25862002,-0.33339778,-0.5003058,-0.17151433,-0.51222163,-0.14691742,-0.436491,-0.16339336,-0.86844957,-0.7358722,-0.73133355,-0.13071524,-0.9142459,-0.84082794,0.43503386,-0.33326927,-0.024702232,-0.3089514,-0.30867997,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.7304608,0,4.115136866720727e-05
45,-0.28749046,-0.40547568,0.43715435,-0.22735034,-0.6993273,1.4913458,-0.48288515,-0.27172303,1.1182165,-0.1858276,0.35824183,-0.41283336,0.15097365,0.7945597,0.9860403,0.28475124,-0.41283336,0.28313348,-0.4835828,-0.23134618,-0.35604945,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.495448,-0.31939963,-0.67554456,-0.36018124,-0.67554456,-0.4882779,-0.3004012,-0.6238786,-0.44273663,-0.36086097,-0.49016488,-0.25862002,-0.33339778,-0.5003058,-0.17151433,-0.51222163,-0.14691742,-0.436491,-0.16339336,-0.86844957,-0.7358722,-0.73133355,-0.13071524,-0.9142459,-0.84082794,0.43503386,-0.33326927,-0.024702232,-0.3089514,-0.30867997,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.7304608,0,4.140681742735977e-05
46,-0.18401039,-0.40547568,-0.76470554,-0.00074892753,-0.6993273,0.724135,-0.48288515,-0.27172303,1.1182165,0.6729433,0.35824183,-0.41283336,-1.0121821,-1.5003265,-2.3681023,0.9255693,-0.41283336,0.9250165,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.4882779,-0.3004012,-0.6238786,-0.44273663,-0.36086097,-0.49016488,-0.25862002,-0.33339778,-0.5003058,-0.17151433,-0.51222163,-0.14691742,-0.436491,-0.16339336,-0.86844957,-0.7358722,-0.73133355,-0.13071524,-0.9142459,-0.84082794,0.43503386,-0.33326927,-0.024702232,-0.3089514,-0.30867997,-0.39276016,-0.3739349,2.2101955,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,0.6062291,0,2.0388570297787542e-05
47,-0.18401039,-0.40547568,-0.76470554,-0.00074892753,-0.6993273,0.724135,-0.48288515,-0.27172303,1.1182165,0.6729433,0.35824183,-0.41283336,-1.0532347,-2.6477697,-0.691031,0.9255693,-0.41283336,0.9250165,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.4882779,-0.3004012,-0.6238786,-0.44273663,-0.36086097,-0.49016488,-0.25862002,-0.33339778,-0.5003058,-0.17151433,-0.51222163,-0.14691742,-0.436491,-0.16339336,-0.86844957,-0.7358722,-0.73133355,-0.13071524,-0.9142459,-0.84082794,0.43503386,-0.33326927,-0.024702232,-0.3089514,-0.30867997,-0.39276016,-0.3739349,2.2101955,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,0.6062291,0,1.2659769417614674e-05
48,-0.28749046,-0.40547568,-0.76470554,-0.22735034,-0.6993273,1.4390359,-0.48288515,-0.27172303,1.1182165,0.6729433,0.35824183,-0.41283336,-0.095341735,0.7945597,0.9860403,0.28475124,-0.41283336,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.4882779,-0.3004012,-0.6238786,-0.44273663,-0.36086097,-0.49016488,-0.25862002,-0.33339778,-0.5003058,-0.17151433,-0.51222163,-0.14691742,-0.436491,-0.16339336,-0.86844957,-0.7358722,-0.73133355,-0.13071524,-0.9142459,-0.84082794,0.43503386,-0.33326927,-0.024702232,-0.3089514,-0.30867997,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,1.0546896750533482e-05
49,-0.28749046,-0.40547568,-0.76470554,-0.22735034,-0.6993273,1.4797212,-0.48288515,-0.27172303,1.1182165,0.6729433,0.35824183,-0.41283336,-0.095341735,0.7945597,0.9860403,0.28475124,-0.41283336,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.4882779,-0.3004012,-0.6238786,-0.44273663,-0.36086097,-0.49016488,-0.25862002,-0.33339778,-0.5003058,-0.17151433,-0.51222163,-0.14691742,-0.436491,-0.16339336,-0.86844957,-0.7358722,-0.73133355,-0.13071524,-0.9142459,-0.84082794,0.43503386,-0.33326927,-0.024702232,-0.3089514,-0.30867997,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,1.0612368663565317e-05
50,-0.2961138,-0.40547568,0.43715435,-0.25972196,-0.6993273,0.4966287,-0.5965059,-0.5159265,3.1596475,-0.4720845,0.35824183,-0.67674494,2.0530756,-0.35288337,-0.691031,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.495448,-0.31939963,-1.1119134,-0.90907955,-1.1119134,-0.4882779,-0.3004012,-0.6238786,-0.44273663,-0.36086097,-0.53609335,-0.320224,-0.35449424,-0.55446833,-0.17151433,-0.5344137,-0.14691742,0.43279955,-0.16339336,-0.86844957,-0.7358722,-0.73133355,-0.13071524,-0.9142459,-0.84082794,0.43503386,0.5490092,1.8835837,-0.3089514,-0.30867997,2.5118113,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,-1.1760241,0,5.604681116480011e-06
51,-0.20125706,-0.40547568,1.0380844,-0.097863816,-0.6993273,-0.17151622,-0.58262855,-0.48678854,2.1339629,-1.2899616,0.35824183,-0.6327597,-0.46481472,0.7945597,0.9860403,-0.35606685,-0.6327597,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,-1.1508499,-0.97080976,-1.1508499,-0.4882779,-0.3004012,-0.6238786,-0.44273663,-0.36086097,-0.5032873,-0.30147496,-0.3038627,-0.50986385,-0.17151433,-0.50112563,-0.14691742,0.4697592,-0.16339336,-0.86844957,-0.7358722,-0.73133355,-0.13071524,-0.9142459,-0.84082794,0.43503386,0.525746,1.833292,-0.3089514,-0.30867997,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,7.739550416113905e-06
52,-0.2529971,-0.40547568,0.58738685,-0.19497871,-0.6993273,-0.4957359,-0.4837525,-0.4118625,0.026719596,-0.921917,0.35824183,-0.67674494,-1.0532347,-0.35288337,-0.691031,0.28475124,-0.676745,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.4882779,-0.3004012,-0.6238786,-0.44273663,-0.36086097,0.097719334,-0.10059244,-0.265889,-0.070987746,-0.17151433,0.20716983,-0.14691742,0.663715,-0.16339336,-0.86844957,-0.7358722,-0.73133355,-0.13071524,-0.9142459,-0.84082794,0.43503386,-0.3789341,-0.123422734,-0.3089514,-0.30867997,2.5118113,1.4219556,2.2101955,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.11189366,2.4540896,1.6189138,-0.13519551,0.8290108,0,3.904734015748022e-05
53,-0.02879032,-0.40547568,1.0380844,-0.13023545,-0.8722181,-0.8599783,-0.4954615,-0.34387404,0.7624163,-2.105433,-2.1859856,-0.67674494,-1.0395505,-0.35288337,-0.691031,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,-0.73237073,-0.38353863,-0.73237073,-0.48352975,0.31983444,-0.5816477,-0.44548059,0.31352332,-0.10699035,0.17796464,-0.086568825,-0.04470297,-0.034575995,-0.2736574,-0.13284402,1.8739629,-0.1360137,-0.92032534,-0.6632387,-0.6700635,-0.13071524,-0.9182435,-0.93554485,2.3427732,-0.5499616,-0.49409026,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.50767916,0,8.584234833442177e-05
54,-0.32198378,-0.40547568,-0.1637756,-0.25972196,-0.8722181,-0.4274638,-0.5847969,-0.5825274,-0.8550083,0.6729433,0.35824183,-0.67674494,-0.36902544,0.029597672,-0.691031,-0.996885,-0.676745,-1.0006325,1.4697074,-0.08708645,-0.022768103,1.8609667,-0.08708645,0.17816447,1.8609667,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.48352975,-0.063644595,-0.5816477,-0.44548059,0.31352332,-0.3825611,-0.1755886,-0.32495916,-0.40711433,-0.103045166,-0.4179056,-0.13988072,0.39276502,-0.14970353,-0.92032534,-0.6632387,-0.6700635,-0.13071524,-0.9182435,-0.93554485,2.3427732,-0.5499616,-0.49409026,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,0.022533878282941025
55,-0.2961138,-0.40547568,0.1366894,-0.22735034,-0.8722181,-0.20078951,-0.56614923,-0.5048263,0.55353045,0.10042929,-2.1859856,-0.67674494,-0.88902456,0.4120787,0.9860403,-0.996885,-0.676745,-0.6796911,0.49306235,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.48352975,-0.3004012,-0.5816477,-0.44548059,0.31352332,-0.46916902,-0.17023171,-0.11610391,-0.37923652,-0.17151433,-0.54366034,-0.14691742,0.6700464,-0.16339336,-0.92032534,-0.6632387,-0.6700635,-0.13071524,-0.9182435,-0.93554485,2.3427732,-0.27381888,0.103820674,-0.263707,-0.26357004,2.5118113,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,-0.7304608,0,4.877817429313683e-05
56,-0.32198378,-0.40547568,0.43715435,-0.25972196,0.26597962,-0.4485164,-0.5852306,-0.5242516,1.1555998,0.6729433,0.35824183,-0.67674494,-0.36902544,0.7945597,0.9860403,-0.996885,-0.676745,-1.0006325,1.4697074,-0.08708645,-0.022768103,1.8609667,-0.08708645,0.17816447,1.8609667,-0.17497432,-0.31939963,-0.31143606,-0.1274417,-0.31143606,-0.45266655,-0.3004012,0.07996974,-0.53877485,-0.15867624,-0.37731212,-0.30951026,-0.35449424,-0.45490482,-0.17151433,-0.31804147,-0.14691742,-0.16403736,-0.16339336,2.1394188,1.8083917,0.16018412,-0.13071524,1.8174825,2.0730617,0.63043195,-0.29751286,0.05259778,-0.28990114,-0.2896863,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.7304608,0,0.0008302189778745379
57,-0.24437375,-0.40547568,1.0380844,-0.22735034,0.26597962,1.3855635,-0.56441456,-0.48817605,0.82437676,-1.6171124,0.35824183,-0.67674494,-0.095341735,0.7945597,0.9860403,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.17497432,-0.31939963,0.14668113,0.098624304,0.14668113,-0.45266655,-0.3004012,0.07996974,-0.53877485,-0.15867624,-0.316949,-0.30951026,-0.35449424,-0.41826543,-0.17151433,-0.23297204,-0.14691742,2.813001,-0.16339336,2.1394188,1.8083917,0.16018412,-0.13071524,1.8174825,2.0730617,0.63043195,-0.106237665,0.46610627,-0.28990114,-0.2896863,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.9532425,0,1.967992222385161e-06
