,F109,F116,F117,F110,F114,F115,F77,F46,F83,F74,F84,F146,F4,category,1
135,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.49834593880683e-05
136,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.49834593880683e-05
137,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.49834593880683e-05
138,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
139,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.49834593880683e-05
140,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.49834593880683e-05
141,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
142,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.49834593880683e-05
143,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
144,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
145,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
146,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-1.7896184,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,8.544287820868771e-05
147,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
148,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
149,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
150,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-1.7896184,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,8.544287820868771e-05
151,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.49834593880683e-05
152,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.49834593880683e-05
153,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.49834593880683e-05
154,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
155,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-1.7896184,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,8.544287820868771e-05
156,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
157,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.49834593880683e-05
158,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
159,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
160,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
161,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
162,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
163,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
164,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
165,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
166,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.49834593880683e-05
167,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
168,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,8.188372172799481e-06
169,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,8.188372172799481e-06
170,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.49834593880683e-05
171,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.21578458,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,4.0312241262851355e-05
172,-0.410078,-0.4835828,-0.24746113,-0.24746117,-0.495448,-0.31939963,-1.79488,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,2.364981079301124e-05
173,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,8.188372172799481e-06
174,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,8.188372172799481e-06
175,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.30440566,0.03769657,-0.263707,-0.26357004,-0.4454895,0,2.9441181310334983e-05
176,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.30440566,0.03769657,-0.263707,-0.26357004,-0.4454895,0,2.9441181310334983e-05
177,-0.36902544,1.4697074,-0.08708645,-0.08708645,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.4168445,-0.20537937,-0.263707,-0.26357004,-0.4454895,0,0.005678935184249557
178,-0.36902544,1.4697074,-0.08708645,-0.08708645,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.4168445,-0.20537937,-0.263707,-0.26357004,-0.4454895,0,0.005678935184249557
179,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.4151213,-0.20165406,-0.263707,-0.26357004,-0.4454895,0,3.3535662987253134e-05
180,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.4151213,-0.20165406,-0.263707,-0.26357004,-0.4454895,0,3.3557702778796594e-05
181,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.4151213,-0.20165406,-0.263707,-0.26357004,-0.4454895,0,3.3557702778796594e-05
182,-0.3416571,-0.4835828,-0.2642475,-0.26424757,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.4151213,-0.20165406,-0.263707,-0.26357004,-0.4454895,0,9.325141169058773e-06
183,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
184,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
185,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
186,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
187,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
188,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
189,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.49834593880683e-05
190,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
191,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
192,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
193,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.5006450644737675e-05
194,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.49834593880683e-05
195,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.49834593880683e-05
196,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,3.49834593880683e-05
197,-0.36902544,-0.4835828,-0.25792032,-0.25792018,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,9.697645760029292e-06
198,-0.36902544,-0.4835828,-0.25792032,-0.25792018,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,9.697645760029292e-06
199,-0.3416571,-0.4835828,-0.2642475,-0.26424757,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,9.727734873971508e-06
200,-0.9300771,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,5.21200870678418e-06
201,-0.9711296,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.45087764,-0.2789541,-0.263707,-0.26357004,-0.4454895,0,5.097324547766864e-06
202,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.09219927,-0.5014503,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.4454895,0,3.919001386420304e-05
203,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.4454895,0,3.0323706108586685e-05
204,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.4454895,0,3.0323706108586685e-05
205,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.4454895,0,3.0323706108586685e-05
206,-1.0532347,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.4454895,0,4.223271727381924e-06
207,-1.0395505,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.4454895,0,4.2519156191121505e-06
208,-0.36902544,-0.4835828,-0.25792032,-0.25792018,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.4454895,0,8.400382185366143e-06
209,-0.36902544,-0.4835828,-0.25792032,-0.25792018,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.4454895,0,8.394864902843514e-06
210,-0.23218362,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.4454895,0,6.585985128040012e-06
211,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.28629115,-0.5014503,-0.5499616,-0.49409026,-0.263707,-0.26357004,-0.4454895,0,4.415480404911255e-05
212,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.29751286,0.05259778,-0.263707,-0.26357004,-0.4454895,0,2.9183098870524816e-05
213,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.29751286,0.05259778,-0.263707,-0.26357004,-0.4454895,0,2.9183098870524816e-05
214,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.29751286,0.05259778,-0.263707,-0.26357004,-0.4454895,0,2.9183098870524816e-05
215,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.29751286,0.05259778,-0.263707,-0.26357004,-0.4454895,0,2.9183098870524816e-05
216,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.29751286,0.05259778,-0.263707,-0.26357004,-0.4454895,0,2.9183098870524816e-05
217,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.29751286,0.05259778,-0.263707,-0.26357004,-0.4454895,0,2.9183098870524816e-05
218,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.29751286,0.05259778,-0.263707,-0.26357004,-0.4454895,0,2.9202278220502188e-05
219,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.29751286,0.05259778,-0.263707,-0.26357004,-0.4454895,0,2.9183098870524816e-05
220,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.29751286,0.05259778,-0.263707,-0.26357004,-0.4454895,0,2.9183098870524816e-05
221,-0.998498,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.43666413,-0.5014503,-0.35093206,-0.06288658,-0.263707,-0.26357004,-0.4454895,0,6.561874002591423e-06
222,0.055184297,1.4697074,-0.32172576,-0.32172582,-0.495448,-0.31939963,-0.43666413,-0.5014503,-0.35093206,-0.06288658,-0.263707,-0.26357004,-0.4454895,0,0.0062912557244372965
223,0.15097365,-0.4835828,-0.23134618,-0.23134615,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.4454895,0,1.1697668984386992e-05
224,-1.0121821,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.4454895,0,4.315454670500725e-06
225,-1.0121821,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.4454895,0,4.315454670500725e-06
226,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.4454895,0,7.093004172552431e-06
227,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.4454895,0,4.616368334526112e-06
228,0.15097365,-0.4835828,-0.23134618,-0.23134615,-0.495448,-0.31939963,-1.4339285,-0.5014503,-0.40607446,-0.18209623,-0.263707,-0.26357004,-0.4454895,0,2.7361635309534053e-05
229,-1.0669188,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.4339285,-0.5014503,-0.40607446,-0.18209623,-0.263707,-0.26357004,-0.4454895,0,9.805622399606788e-06
230,-0.7384985,-0.4835828,-0.07341976,-0.07341979,-0.495448,-0.31939963,0.5925211,-0.5014503,-0.40607446,-0.18209623,-0.263707,-0.26357004,-0.4454895,0,1.0600110760346e-05
231,-1.0532347,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.59427494,-0.5014503,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.4454895,0,4.220497915423932e-06
232,-0.410078,-0.4835828,-0.24746113,-0.24746117,-0.495448,-0.31939963,0.7149429,-0.5445867,-0.34748566,-0.05543597,0.6816626,0.68136406,-0.4454895,0,3.4522903416909324e-06
233,-1.0532347,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.5445867,-0.34748566,-0.05543597,0.6816626,0.68136406,-0.4454895,0,1.7405821371115898e-06
234,-0.49218312,1.4697074,-0.2221644,-0.22216427,-0.495448,-0.31939963,0.7145921,-0.5445867,-0.34748566,-0.05543597,0.6816626,0.68136406,1.6189138,0,0.008506586373650689
235,1.7383393,-0.4835828,2.5467408,2.5467408,-0.495448,-0.31939963,0.7149429,-0.5445867,-0.3789341,-0.123422734,0.6816626,0.68136406,1.6189138,0,0.011213703859062415
236,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.5445867,-0.3789341,-0.123422734,0.6816626,0.68136406,1.6189138,0,1.8820883201169784e-05
237,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.5445867,-0.3789341,-0.123422734,0.6816626,0.68136406,1.6189138,0,1.8820883201169784e-05
238,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.5445867,-0.3789341,-0.123422734,0.6816626,0.68136406,1.6189138,0,1.8820883201169784e-05
239,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.7145921,-0.5445867,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.4454895,0,1.2972873163869415e-05
240,-0.46481472,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.5445867,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.4454895,0,2.4854084579673125e-06
249,-0.9437612,3.4229977,4.0129266,4.0129266,7.979301,4.916629,-1.6805261,-0.5445867,-0.30268246,0.04142187,0.3935273,0.39408508,3.683317,1,0.9999397094757815
250,-0.9437612,3.4229977,4.0129266,4.0129266,7.979301,4.916629,-1.6805261,-0.5445867,-0.30268246,0.04142187,0.3935273,0.39408508,1.6189138,1,0.9996656851157246
251,-1.0121821,3.4229977,8.454608,8.454608,7.979301,4.916629,-1.6805261,-0.5445867,-0.30268246,0.04142187,0.3935273,0.39408508,1.6189138,1,0.9999999082263658
252,-1.0121821,1.4697074,8.454608,8.454608,7.979301,4.916629,-1.6805261,-0.5445867,-0.30268246,0.04142187,0.3935273,0.39408508,-0.4454895,1,0.9997725590001003
253,1.7383393,3.4229977,2.5467408,2.5467408,7.979301,4.916629,-1.6805261,-0.5445867,-0.30268246,0.04142187,0.3935273,0.39408508,1.6189138,1,0.9988157031820288
254,1.7383393,3.4229977,2.5467408,2.5467408,7.979301,4.916629,-1.6805261,-0.5445867,-0.30268246,0.04142187,0.3935273,0.39408508,3.683317,1,0.9997862743297706
255,1.7383393,3.4229977,2.5467408,2.5467408,7.979301,4.916629,-1.6805261,-0.5445867,-0.30268246,0.04142187,0.3935273,0.39408508,1.6189138,1,0.9988157031820288
291,-0.9437612,3.4229977,4.0129266,4.0129266,3.1365876,3.0466185,-0.8898704,-0.5445867,-0.3789341,-0.123422734,0.6816626,0.68136406,1.6189138,1,0.9999439159077557
293,1.7383393,3.4229977,2.5467408,2.5467408,3.1365876,3.0466185,-0.8898704,-0.5445867,-0.3789341,-0.123422734,0.6816626,0.68136406,1.6189138,1,0.9998011837069564
411,1.7383393,3.4229977,2.5467408,2.5467408,0.78067243,3.7198226,-1.2417016,0.016195346,-0.38798088,-0.14298056,-0.32800168,-0.3276736,1.6189138,1,0.9999959382607383
241,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.5445867,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.4454895,0,4.062282894051204e-06
242,-0.410078,-0.4835828,-0.24746113,-0.24746117,-0.495448,-0.31939963,0.7149429,-0.5445867,-0.34748566,-0.05543597,0.6816626,0.68136406,-0.4454895,0,4.095365791128571e-06
243,-1.0532347,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.5445867,-0.34748566,-0.05543597,0.6816626,0.68136406,-0.4454895,0,2.1127397683048247e-06
244,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.5445867,-0.34748566,-0.05543597,0.6816626,0.68136406,-0.4454895,0,3.8893401592460926e-06
245,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.5445867,-0.34748566,-0.05543597,0.6816626,0.68136406,-0.4454895,0,3.8893401592460926e-06
246,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.5445867,-0.34748566,-0.05543597,0.6816626,0.68136406,-0.4454895,0,3.8893401592460926e-06
247,-0.49218312,1.4697074,-0.2221644,-0.22216427,-0.495448,-0.31939963,0.7145921,-0.5445867,-0.34748566,-0.05543597,0.6816626,0.68136406,1.6189138,0,0.006661144860648707
248,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.5445867,-0.34748566,-0.05543597,0.6816626,0.68136406,-0.4454895,0,3.8893401592460926e-06
256,1.7383393,1.4697074,2.5467408,2.5467408,7.979301,4.916629,-1.6805261,-0.5445867,-0.30268246,0.04142187,0.3935273,0.39408508,-0.4454895,0,0.7021292480281552
