,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F73,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F10,F19,F15,F4,F8,F71,category,1
22,-0.56325626,-0.5243005,-0.3007196,-0.9722844,-0.3686447,-0.44910866,-0.12914428,-0.334799,-0.23482592,-0.3426522,-0.29065523,-0.70207757,0.18393418,0.73545384,-0.28951854,0.04003775,-0.53941697,-0.39593452,-0.032721113,0.7295598,0.9469566,-0.25606793,-0.53941697,-0.39593452,-0.2561036,0.24932778,0.2727578,0.90596193,0.102778226,-0.9484738,0.22195823,-0.8081353,-0.4658945,-0.9484738,-0.6433665,-0.23474766,-0.12008358,0.70300925,0.45844972,0.70300925,-0.5196221,-0.44392776,-0.21744296,-0.4852752,-0.382176,-0.5063123,-0.6522977,-0.18879974,-0.10812709,-0.2624246,-0.15353645,-0.18715642,-0.5030913,-0.27243292,-0.9036936,-0.31513354,-0.3247198,-0.18068781,-0.35990435,-0.35629988,-0.1920358,-0.34542295,-0.24204884,0.14287727,0.6593335,0.6593335,0.12364409,-0.5005881,-0.5005881,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.6189773,0,0.14922995633871786
23,1.7852918,1.7064466,0.06531651,0.4219005,0.95908535,0.03077812,0.3865795,1.4489509,0.14828557,1.054989,-0.17107044,0.4771403,0.6273162,-0.85414094,1.3921671,0.04003775,0.19339606,-0.62847775,0.659144,-0.27274358,-0.6650346,4.6640797,0.19339609,-0.6284777,4.664085,1.5166258,2.83774,-0.870556,0.6577267,1.0806812,2.7067394,1.1210952,1.0918993,1.0806812,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,0.079046085,-0.08238615,0.09396752,0.0014294676,-0.18715642,0.9472805,-0.27243292,0.36777976,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,-0.06961164,-0.06961167,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.9189627,1,0.9999999728667378
24,0.561858,0.41757047,0.16292614,-0.71879625,-0.3686447,-0.6090709,-0.12914428,-0.334799,0.31855738,-0.3426522,-0.2839779,-0.756503,-0.25044996,-0.35367486,-0.28951854,0.04003775,-0.53941697,-0.51220614,-0.86048836,0.7295598,0.9469566,-0.22326696,-0.53941697,-0.5122061,-0.22330233,-1.0179702,1.1824967,-0.18465368,0.6577267,1.0806812,1.0513488,1.1210952,1.0918993,1.0806812,-0.6433665,-0.23474766,-0.50308263,0.03881631,-0.10143434,0.03881631,-0.5196221,-0.44392776,-0.21744296,-0.4852752,-0.382176,-0.5063123,-0.6522977,-0.20154467,-0.123194955,-0.2624246,-0.16738185,-0.18715642,-0.49222252,-0.27243292,-0.5650211,-0.31513354,-0.3247198,-0.18068781,-0.35990435,-0.35629988,-0.1920358,-0.34542295,-0.24204884,0.14287727,3.075731,3.0757313,0.12364409,-0.5005881,-0.5005881,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,0,0.0006476832359492326
25,0.561858,0.41757047,-0.3007196,-0.71879625,-0.3686447,-0.6090709,-0.47296014,-0.334799,-0.23482592,-0.3426522,-0.2839779,-0.756503,-0.25044996,0.73545384,-0.28951854,0.04003775,-0.53941697,-0.51220614,-0.032721113,0.7295598,0.9469566,-0.25606793,-0.53941697,-0.5122061,-0.2561036,0.24932778,0.2727578,0.90596193,0.102778226,-0.9484738,0.22195823,-0.8081353,-0.4658945,-0.9484738,-0.6433665,-0.23474766,-0.50308263,0.03881631,-0.10143434,0.03881631,-0.5196221,-0.44392776,-0.21744296,-0.4852752,-0.382176,-0.5063123,-0.6522977,-0.20154467,-0.123194955,-0.2624246,-0.16738185,-0.18715642,-0.49222252,-0.27243292,-0.5650211,-0.31513354,-0.3247198,-0.18068781,-0.35990435,-0.35629988,-0.1920358,-0.34542295,-0.24204884,0.14287727,3.075731,3.0757313,0.12364409,-0.5005881,-0.5005881,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,0,0.04991692112606272
26,1.7852918,1.7064466,0.06531651,0.4219005,0.95908535,0.03077812,0.3865795,1.4489509,0.14828557,1.054989,-0.17107044,0.4771403,0.6273162,-0.85414094,1.3921671,0.04003775,0.19339606,-0.62847775,0.659144,-0.27274358,-0.6650346,4.6640797,0.19339609,-0.6284777,4.664085,1.5166258,2.83774,-0.870556,0.6577267,1.0806812,2.7067394,1.1210952,1.0918993,1.0806812,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,0.079046085,-0.08238615,0.09396752,0.0014294676,-0.18715642,0.9472805,-0.27243292,0.36777976,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,-0.06961164,-0.06961167,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.9189627,1,0.9999999728667378
27,1.7852918,1.7064466,0.06531651,0.4219005,0.95908535,0.03077812,0.3865795,1.4489509,0.14828557,1.054989,-0.17107044,0.4771403,0.6273162,-0.85414094,1.3921671,0.04003775,0.19339606,-0.62847775,0.659144,-0.27274358,-0.6650346,4.6640797,0.19339609,-0.6284777,4.664085,1.5166258,2.83774,-0.870556,0.6577267,1.0806812,2.7067394,1.1210952,1.0918993,1.0806812,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,0.079046085,-0.08238615,0.09396752,0.0014294676,-0.18715642,0.9472805,-0.27243292,0.36777976,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,-0.06961164,-0.06961167,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.9189627,1,0.9999999728667378
28,1.7852918,1.7064466,0.06531651,0.4219005,0.95908535,0.03077812,0.3865795,1.4489509,0.14828557,1.054989,-0.17107044,0.4771403,0.6273162,-0.85414094,1.3921671,0.04003775,0.19339606,-0.62847775,0.659144,-0.27274358,-0.6650346,4.6640797,0.19339609,-0.6284777,4.664085,1.5166258,2.83774,-0.870556,0.6577267,1.0806812,2.7067394,1.1210952,1.0918993,1.0806812,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,0.079046085,-0.08238615,0.09396752,0.0014294676,-0.18715642,0.9472805,-0.27243292,0.36777976,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,-0.06961164,-0.06961167,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.9189627,1,0.9999999728667378
29,1.7852918,1.7064466,0.06531651,0.4219005,0.95908535,0.03077812,0.3865795,1.4489509,0.14828557,1.054989,-0.17107044,0.4771403,0.6273162,-0.85414094,1.3921671,0.04003775,0.19339606,-0.62847775,0.659144,-0.27274358,-0.6650346,4.6640797,0.19339609,-0.6284777,4.664085,1.5166258,2.83774,-0.870556,0.6577267,1.0806812,2.7067394,1.1210952,1.0918993,1.0806812,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,0.079046085,-0.08238615,0.09396752,0.0014294676,-0.18715642,0.9472805,-0.27243292,0.36777976,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,-0.06961164,-0.06961167,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.9189627,1,0.9999999728667378
30,1.7852918,1.7064466,0.06531651,0.4219005,0.95908535,0.03077812,0.3865795,1.4489509,0.14828557,1.054989,-0.17107044,0.4771403,0.6273162,-0.85414094,1.3921671,0.04003775,0.19339606,-0.62847775,0.659144,-0.27274358,-0.6650346,4.6640797,0.19339609,-0.6284777,4.664085,1.5166258,2.83774,-0.870556,0.6577267,1.0806812,2.7067394,1.1210952,1.0918993,1.0806812,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,0.079046085,-0.08238615,0.09396752,0.0014294676,-0.18715642,0.9472805,-0.27243292,0.36777976,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,-0.06961164,-0.06961167,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.9189627,1,0.9999999728667378
31,-1.0557364,-1.0161084,-0.3007196,-0.8455403,-0.3686447,-0.6090709,-0.12914428,-0.334799,-0.23482592,-0.3426522,-0.30522394,-0.7746448,0.4101908,0.73545384,-0.28951854,0.04003775,-0.53941697,-0.62847775,-0.032721113,0.7295598,0.9469566,-0.25606793,-0.53941697,-0.6284777,-0.2561036,0.24932778,0.2727578,0.90596193,0.102778226,-0.9484738,0.22195823,-0.8081353,-0.4658945,-0.9484738,-0.6433665,-0.23474766,-0.5577968,-1.3688304,-1.2304482,-1.3688304,-0.5196221,-0.32682934,-0.21744296,-0.4852752,-0.382176,-0.5063123,-0.6522977,-0.2086252,-0.123194955,-0.2624246,-0.17097141,-0.18715642,-0.5344898,0.068012655,-0.8940828,-0.028356714,-0.3247198,-0.18068781,-0.35990435,-0.35629988,0.1439193,-0.34542295,-0.24204884,0.14287727,-0.5355884,-0.5355884,0.12364409,-0.5005881,-0.5005881,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-1.1809354,0,0.06874223954525512
32,-0.96059424,-0.931314,-0.23971358,-0.14844786,-0.3686447,-0.6090709,-0.12914428,-0.334799,-0.23482592,-0.3426522,-0.24512802,-0.41180855,0.15375455,-0.76952374,0.10617219,0.04003775,-0.53941697,-0.62847775,0.103180975,0.7295598,0.9469566,-0.19046597,-0.53941697,-0.6284777,-0.19050106,0.24932778,-0.5241162,-0.4902581,0.6577267,1.0806812,-0.48311114,1.1210952,1.0918993,1.0806812,-0.6433665,-0.2024719,0.50912905,1.0662878,0.88478345,1.0662878,-0.5196221,-0.44392776,-0.21744296,-0.4852752,-0.382176,-0.5063123,-0.6522977,0.15956168,-0.06271422,-0.16218929,0.047170572,-0.18715642,1.3144021,-0.27243292,0.19379902,-0.31513354,-0.3247198,-0.18068781,-0.35990435,-0.35629988,-0.1920358,-0.34542295,-0.24204884,0.14287727,-0.3128789,-0.31287894,0.12364409,-0.5005881,-0.5005881,-0.41057464,1.7301309,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,1.218948,1,0.2648269857835668
33,-0.96059424,-0.931314,-0.23971358,-0.14844786,-0.3686447,-0.6090709,-0.12914428,-0.334799,-0.23482592,-0.3426522,-0.24512802,-0.41180855,0.15375455,-0.017034974,0.10617219,0.04003775,-0.53941697,-0.62847775,0.103180975,0.7295598,0.9469566,-0.19046597,-0.53941697,-0.6284777,-0.19050106,0.24932778,-0.5241162,-0.4902581,0.6577267,1.0806812,-0.48311114,1.1210952,1.0918993,1.0806812,-0.6433665,-0.2024719,-0.14744064,0.054484136,-0.091161236,0.054484136,-0.5196221,-0.44392776,-0.21744296,-0.4852752,-0.382176,-0.5063123,-0.6522977,0.15956168,-0.06271422,-0.16218929,0.047170572,-0.18715642,1.3144021,-0.27243292,0.19379902,-0.31513354,-0.3247198,-0.18068781,-0.35990435,-0.35629988,-0.1920358,-0.34542295,-0.24204884,0.14287727,-0.3128789,-0.31287894,0.12364409,-0.5005881,-0.5005881,2.4018617,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,2.2594755,-0.3335561,-0.0857493,0.9189627,0,0.15161833140137337
34,1.7852918,1.7064466,0.06531651,0.4219005,0.95908535,0.03077812,0.3865795,1.4489509,0.14828557,1.054989,-0.17107044,0.4771403,0.6273162,-0.85414094,1.3921671,0.04003775,0.19339606,-0.62847775,0.659144,-0.27274358,-0.6650346,4.6640797,0.19339609,-0.6284777,4.664085,1.5166258,2.83774,-0.870556,0.6577267,1.0806812,2.7067394,1.1210952,1.0918993,1.0806812,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,0.079046085,-0.08238615,0.09396752,0.0014294676,-0.18715642,0.9472805,-0.27243292,0.36777976,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,-0.06961164,-0.06961167,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.9189627,1,0.9999999728667378
35,1.7852918,1.7064466,0.06531651,0.4219005,0.95908535,0.03077812,0.3865795,1.4489509,0.14828557,1.054989,-0.17107044,0.4771403,0.6273162,-0.85414094,1.3921671,0.04003775,0.19339606,-0.62847775,0.659144,-0.27274358,-0.6650346,4.6640797,0.19339609,-0.6284777,4.664085,1.5166258,2.83774,-0.870556,0.6577267,1.0806812,2.7067394,1.1210952,1.0918993,1.0806812,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,0.079046085,-0.08238615,0.09396752,0.0014294676,-0.18715642,0.9472805,-0.27243292,0.36777976,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,-0.06961164,-0.06961167,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.9189627,1,0.9999999728667378
36,1.7852918,1.7064466,0.06531651,0.4219005,0.95908535,0.03077812,0.3865795,1.4489509,0.14828557,1.054989,-0.17107044,0.4771403,0.6273162,-0.85414094,1.3921671,0.04003775,0.19339606,-0.62847775,0.659144,-0.27274358,-0.6650346,4.6640797,0.19339609,-0.6284777,4.664085,1.5166258,2.83774,-0.870556,0.6577267,1.0806812,2.7067394,1.1210952,1.0918993,1.0806812,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,0.079046085,-0.08238615,0.09396752,0.0014294676,-0.18715642,0.9472805,-0.27243292,0.36777976,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,-0.06961164,-0.06961167,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.9189627,1,0.9999999728667378
37,1.7865274,1.7090558,-0.3007196,-0.71879625,-0.696919,-0.6090709,0.21467158,-0.77572596,-0.23482592,-0.7308858,-0.27912167,-0.37552494,1.1626327,0.73545384,-0.28951854,0.04003775,-1.0442437,-0.62847775,-0.9469714,0.06135756,-0.6650346,-0.25606793,-1.0442438,-0.6284777,-0.2561036,0.24932778,-0.22421743,1.4783381,0.7079421,-1.2415072,-0.46605748,-0.8445359,-0.82605296,-1.2415072,0.23138721,-0.17019612,-0.31158307,1.2848693,1.1991403,1.2848693,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,-0.15885927,-0.09054791,-0.2624246,-0.12974288,-0.18715642,-0.4258025,-0.27243292,-0.2638275,-0.31513354,-0.6484863,-0.18068781,-0.53632754,-0.54361266,-0.1920358,-0.6171543,-0.71933734,1.4088438,3.075731,3.0757313,0.12364409,2.0607116,2.0607116,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,1,0.1311290903921898
38,1.7865274,1.7090558,-0.3007196,-0.71879625,-0.696919,-0.6090709,-0.12914428,-0.77572596,-0.23482592,-0.7308858,-0.27912167,-0.37552494,1.1626327,0.73545384,-0.28951854,0.04003775,-1.0442437,-0.62847775,-0.9469714,0.06135756,-0.6650346,-0.25606793,-1.0442438,-0.6284777,-0.2561036,0.24932778,-0.22421743,1.4783381,0.7079421,-1.2415072,-0.46605748,-0.8445359,-0.82605296,-1.2415072,0.23138721,-0.17019612,-0.31158307,1.2848693,1.1991403,1.2848693,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,-0.15885927,-0.09054791,-0.2624246,-0.12974288,-0.18715642,-0.4258025,-0.27243292,-0.2638275,-0.31513354,-0.6484863,-0.18068781,-0.53632754,-0.54361266,-0.1920358,-0.6171543,-0.71933734,1.4088438,3.075731,3.0757313,0.12364409,2.0607116,2.0607116,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,1,0.12761037316269733
39,1.7852918,1.7064466,0.06531651,0.4219005,0.95908535,0.03077812,0.3865795,1.4489509,0.14828557,1.054989,-0.17107044,0.4771403,0.6273162,-0.85414094,1.3921671,0.04003775,0.19339606,-0.62847775,0.659144,-0.27274358,-0.6650346,4.6640797,0.19339609,-0.6284777,4.664085,1.5166258,2.83774,-0.870556,0.6577267,1.0806812,2.7067394,1.1210952,1.0918993,1.0806812,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,0.079046085,-0.08238615,0.09396752,0.0014294676,-0.18715642,0.9472805,-0.27243292,0.36777976,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,-0.06961164,-0.06961167,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.9189627,1,0.9999999728667378
40,1.7852918,1.7064466,0.06531651,0.4219005,0.95908535,0.03077812,0.3865795,1.4489509,0.14828557,1.054989,-0.17107044,0.4771403,0.6273162,-0.85414094,1.3921671,0.04003775,0.19339606,-0.62847775,0.659144,-0.27274358,-0.6650346,4.6640797,0.19339609,-0.6284777,4.664085,1.5166258,2.83774,-0.870556,0.6577267,1.0806812,2.7067394,1.1210952,1.0918993,1.0806812,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,-0.44392776,0.05236801,0.23794274,0.23847245,0.25764862,0.030497167,0.079046085,-0.08238615,0.09396752,0.0014294676,-0.18715642,0.9472805,-0.27243292,0.36777976,-0.31513354,0.5987714,-0.18068781,0.19267786,0.2580861,-0.1920358,0.45046455,1.055491,0.7436775,-0.06961164,-0.06961167,0.12364409,-0.63784444,-0.6378444,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.9189627,1,0.9999999728667378
41,1.4484988,1.33596,-0.14210394,0.16841236,-0.5248295,-0.6090709,-0.81677604,-0.75969225,-0.107122086,-0.75417984,0.13912156,0.6404167,-0.4028739,0.73545384,-0.19059588,0.04003775,-1.0605285,-0.7447493,-1.2681946,-0.27274358,-0.6650346,-0.22326696,-1.0605285,-0.74474937,-0.22330233,1.5166258,-0.4787656,-0.46883786,0.6577267,1.0806812,-0.72982025,1.1210952,1.0918993,1.0806812,-0.097821206,-0.17019612,0.01670178,1.8269454,3.0102882,1.8269454,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,0.30420652,0.06871106,-0.2624246,0.18306062,-0.18715642,1.4194665,-0.27243292,1.0914122,-0.31513354,-0.55322677,-0.18068781,-0.486544,-0.5419476,-0.1920358,-0.5397618,-0.57616055,0.7019994,-0.06875506,-0.0687551,0.12364409,2.0607116,2.0607116,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,0.019006386,1,0.9972869391862399
42,1.4484988,1.33596,-0.22751237,0.6753887,-0.73890764,-0.44910866,-0.12914428,-0.72762483,-0.23482592,-0.72312117,18.28505,1.1030328,-0.98739964,-0.5186941,-0.28951854,0.04003775,-0.9465353,0.18542348,0.46146813,-0.27274358,-0.6650346,-0.22326696,-0.94653535,0.18542351,-0.22330233,-1.0179702,-0.17642866,-0.34459257,0.6577267,1.0806812,-0.19724192,1.1210952,1.0918993,1.0806812,-0.756238,-0.23474766,0.37234372,0.81038,0.621792,0.81038,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,17.974142,18.804974,5.3563194,18.42648,-0.18715642,-1.2180123,-0.27243292,1.6145045,-0.31513354,3.3450506,-0.18068781,6.2481456,0.30720365,-0.1920358,4.381055,-0.7926765,1.2307119,0.24260987,0.24260987,0.12364409,2.0582607,2.0582607,-0.41057464,5.8437715,-0.16982031,-0.1864098,-0.124163374,3.7988195,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,2.5586708,-0.0857493,0.6189773,0,0.0586278232989648
43,1.4484988,1.33596,-0.22751237,0.6753887,-0.73890764,-0.44910866,-0.12914428,-0.72762483,-0.23482592,-0.72312117,18.28505,1.1030328,-0.98739964,-0.5186941,-0.28951854,0.04003775,-0.9465353,0.18542348,0.46146813,-0.27274358,-0.6650346,-0.22326696,-0.94653535,0.18542351,-0.22330233,-1.0179702,-0.17642866,-0.34459257,0.6577267,1.0806812,-0.19724192,1.1210952,1.0918993,1.0806812,-0.756238,-0.23474766,0.37234372,0.81038,0.621792,0.81038,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,17.974142,18.804974,5.3563194,18.42648,-0.18715642,-1.2180123,-0.27243292,1.6145045,-0.31513354,3.3450506,-0.18068781,6.2481456,0.30720365,-0.1920358,4.381055,-0.7926765,1.2307119,0.24260987,0.24260987,0.12364409,2.0582607,2.0582607,-0.41057464,5.8437715,-0.16982031,-0.1864098,-0.124163374,3.7988195,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,2.5586708,-0.0857493,0.6189773,0,0.05862782329896485
44,1.4484988,1.33596,-0.22751237,0.6753887,-0.73890764,-0.44910866,-0.12914428,-0.72762483,-0.23482592,-0.72312117,18.28505,1.1030328,-0.98739964,-0.5186941,-0.28951854,0.04003775,-0.9465353,0.18542348,0.46146813,-0.27274358,-0.6650346,-0.22326696,-0.94653535,0.18542351,-0.22330233,-1.0179702,-0.17642866,-0.34459257,0.6577267,1.0806812,-0.19724192,1.1210952,1.0918993,1.0806812,-0.756238,-0.23474766,0.37234372,0.81038,0.621792,0.81038,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,17.974142,18.804974,5.3563194,18.42648,-0.18715642,-1.2180123,-0.27243292,1.6145045,-0.31513354,3.3450506,-0.18068781,6.2481456,0.30720365,-0.1920358,4.381055,-0.7926765,1.2307119,0.24260987,0.24260987,0.12364409,2.0582607,2.0582607,-0.41057464,5.8437715,-0.16982031,-0.1864098,-0.124163374,3.7988195,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,2.5586708,-0.0857493,0.6189773,0,0.05862782329896485
