,F67,F68,F108,F79,F113,F116,F110,F114,F115,F134,F136,F73,category,1
156,-0.44910866,-0.7075918,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.82716113,-0.756238,-0.23474766,-0.54694265,-0.71748924,0.12364409,0,0.000226798999642886
157,-0.44910866,-0.7075918,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.756238,-0.23474766,-0.54694265,-0.71748924,0.12364409,0,0.2234073557805117
158,-0.6090709,-0.77747387,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,-0.756238,-0.23474766,-0.54860765,-0.76330197,0.12364409,0,0.2797951591242923
159,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
160,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
161,-0.44910866,-0.76194453,1.3844424,-0.22326696,-0.22330233,1.5166258,0.10743946,0.23138721,-0.17019612,-0.54860765,-0.7674844,0.12364409,1,0.9913776767480927
162,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
163,-0.6090709,-0.75417984,0.04003775,-0.19046597,-0.19050106,-1.0179702,1.0588201,-0.756238,-0.23474766,-0.54611015,-0.7583413,0.12364409,0,0.003314607268249682
164,-0.6090709,-0.75417984,1.3844424,-0.19046597,-0.19050106,-1.0179702,0.97756284,-0.756238,-0.23474766,-0.54611015,-0.7583413,0.12364409,0,0.0010883562711072356
165,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
166,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
167,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
168,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
169,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
170,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
171,-0.6090709,-0.60665107,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.756238,-0.23474766,-0.5369526,-0.37472084,0.12364409,0,0.0007394629615750828
172,-0.6090709,-0.60665107,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.6580953,-0.756238,-0.23474766,-0.5369526,-0.37472084,0.12364409,0,0.00024191396830061033
173,-0.2891464,-0.6532391,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.638336,-0.756238,-0.23474766,-0.54611015,-0.6442473,0.12364409,0,7.191561884189261e-05
174,-0.44910866,-0.6532391,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.53338426,-0.756238,-0.23474766,-0.54611015,-0.6442473,0.12364409,0,0.00032638635832951267
175,-0.44910866,-0.6532391,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.0008947598,-0.756238,-0.23474766,-0.54611015,-0.6442473,0.12364409,0,0.000691477774088789
176,-0.44910866,-0.6532391,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.756238,-0.23474766,-0.54611015,-0.6442473,0.12364409,0,0.21480607212516994
177,-0.6090709,-0.7308858,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,-0.756238,-0.23474766,-0.54860765,-0.7269241,0.12364409,0,0.2721310164521934
178,-0.6090709,-0.7308858,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,-0.756238,-0.23474766,-0.54860765,-0.7269241,0.12364409,0,0.2721310164521934
179,-0.6090709,-0.7308858,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,-0.756238,-0.23474766,-0.54860765,-0.7269241,0.12364409,0,0.2721310164521934
180,-0.6090709,-0.7308858,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,-0.756238,-0.23474766,-0.54860765,-0.7269241,0.12364409,0,0.2721310164521934
181,-0.6090709,-0.77747387,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.124143004,1.2190124,-0.17019612,-0.54444516,-0.6484298,0.12364409,1,0.9981368388766959
182,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
183,-0.44910866,-0.74641514,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,-0.54860765,-0.73703986,0.12364409,0,0.0029675566949353906
184,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
185,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
186,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
187,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
188,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
189,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
190,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
191,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
192,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
193,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
194,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
195,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
196,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999997779834
205,-0.6090709,-0.3970049,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,-0.5228001,-0.362757,0.12364409,0,0.0021281095352128007
206,-0.6090709,-0.3970049,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.46605748,-0.756238,-0.23474766,-0.5228001,-0.362757,0.12364409,0,0.08849911153063211
208,-0.6090709,-0.75417984,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.2007757,-0.756238,-0.23474766,-0.5211351,-0.72031,0.12364409,0,0.003972696993319501
209,-0.6090709,-0.75417984,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,-0.756238,-0.23474766,-0.5211351,-0.72031,0.12364409,0,0.27932203237146536
216,-0.6090709,-0.7308858,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.756238,-0.23474766,-0.54694265,-0.71204233,0.12364409,0,0.2519804568597404
223,-0.6090709,-0.6842978,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,-0.47405937,-0.23474766,-0.54694265,-0.6960906,0.12364409,0,0.3193356045768688
225,-0.6090709,-0.6842978,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,-0.47405937,-0.23474766,-0.54694265,-0.6960906,0.12364409,0,0.3193356045768688
233,-0.6090709,-0.7308858,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.756238,-0.23474766,-0.54361266,-0.70669264,0.12364409,0,0.0006651006944872476
234,-0.6090709,-0.7308858,1.3844424,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.756238,-0.23474766,-0.54361266,-0.70669264,0.12364409,0,0.00024446611625619015
236,-0.6090709,-0.6687684,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,-0.54860765,-0.6807224,0.12364409,0,0.002662346773216932
239,-0.6090709,-0.6687684,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,-0.54860765,-0.6807224,0.12364409,0,0.000979817468576713
240,0.03077812,-0.6687684,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.53338426,-0.756238,-0.23474766,-0.54860765,-0.6807224,0.12364409,0,0.00038032698442333067
241,0.03077812,-0.6687684,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.53338426,-0.756238,-0.23474766,-0.54860765,-0.6807224,0.12364409,0,0.00038032698442333067
242,0.03077812,-0.6687684,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.6580953,-0.756238,-0.23474766,-0.54860765,-0.6807224,0.12364409,0,0.00031899610741334503
243,-0.6090709,-0.7852385,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.0008947598,-0.756238,-0.23474766,-0.54694265,-0.74919826,0.12364409,0,0.0007361381915347677
247,-0.2891464,-0.75417984,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.756238,-0.23474766,-0.46868753,-0.70659536,0.12364409,0,0.14488692392837987
252,-0.6090709,-0.77747387,-1.304367,-0.22326696,-0.22330233,-1.0179702,1.0588201,-0.756238,-0.23474766,-0.54860765,-0.75036544,0.12364409,0,0.008805505246865457
255,-0.6090709,-0.64547443,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.002375,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.00034581108405804336
256,-0.6090709,-0.64547443,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.002375,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.00034581108405804336
258,-0.6090709,-0.64547443,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.46605748,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.19959916025963237
259,-0.6090709,-0.64547443,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.0010433879524160332
260,-0.6090709,-0.64547443,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.0010433879524160332
261,-0.6090709,-0.64547443,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.0010433879524160332
262,-0.6090709,-0.64547443,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.0010433879524160332
263,-0.6090709,-0.64547443,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.39692212921412695
264,-0.6090709,-0.64547443,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.39692212921412695
265,-0.6090709,-0.64547443,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.39692212921412695
266,-0.6090709,-0.64547443,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.39692212921412695
268,-0.6090709,-0.64547443,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.31341708,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.23622449329673284
278,-0.6090709,-0.64547443,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.46605748,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.19959916025963237
279,-0.6090709,-0.64547443,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.0010433879524160332
280,-0.6090709,-0.64547443,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.0010433879524160332
281,-0.6090709,-0.64547443,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.0010433879524160332
282,-0.6090709,-0.64547443,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.0010433879524160332
283,-0.6090709,-0.64547443,-1.304367,-0.22326696,-0.22330233,-1.0179702,-0.16867809,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.002950974744737625
284,-0.6090709,-0.64547443,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.39692212921412695
285,-0.6090709,-0.64547443,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.39692212921412695
286,-0.6090709,-0.64547443,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.39692212921412695
287,-0.6090709,-0.64547443,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.2914732,-0.23474766,0.21313101,0.83090174,0.12364409,0,0.39692212921412695
289,-0.6090709,-0.76970917,-1.304367,-0.22326696,-0.22330233,-1.0179702,1.5414692,-0.756238,-0.23474766,-0.54777515,-0.7555206,0.12364409,0,0.0171880626913549
292,-0.44910866,-0.69206244,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.756238,-0.23474766,-0.5186376,-0.64492816,0.12364409,0,0.0006835074241123929
293,-0.44910866,-0.69206244,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.756238,-0.23474766,-0.5186376,-0.64492816,0.12364409,0,0.0006835074241123929
294,-0.44910866,-0.69206244,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.756238,-0.23474766,-0.5186376,-0.64492816,0.12364409,0,0.0006835074241123929
295,-0.44910866,-0.69206244,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.0008947598,-0.756238,-0.23474766,-0.5186376,-0.64492816,0.12364409,0,0.0007253280906686642
297,-0.6090709,-0.6532391,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,0.033862155,-0.23474766,-0.54777515,-0.6005745,0.12364409,0,0.0016508405301428428
298,-0.6090709,-0.6532391,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,0.033862155,-0.23474766,-0.54777515,-0.6005745,0.12364409,0,0.0016508405301428428
299,-0.6090709,-0.6532391,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,0.033862155,-0.23474766,-0.54777515,-0.6005745,0.12364409,0,0.41968037995288143
301,-0.6090709,-0.6532391,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.2749295,0.033862155,-0.23474766,-0.54777515,-0.6005745,0.12364409,0,0.00022645291457064798
303,-0.6090709,-0.6532391,0.04003775,-0.12486401,-0.12489857,-1.0179702,-0.48311114,0.033862155,-0.23474766,-0.54777515,-0.6005745,0.12364409,0,0.0007581741745959322
304,-0.6090709,-0.6532391,0.04003775,-0.12486401,-0.12489857,-1.0179702,-0.48311114,0.033862155,-0.23474766,-0.54777515,-0.6005745,0.12364409,0,0.0007581741745959322
305,-0.6090709,-0.6532391,0.04003775,-0.12486401,-0.12489857,-1.0179702,-0.48311114,0.033862155,-0.23474766,-0.54777515,-0.6005745,0.12364409,0,0.0007581741745959322
306,-0.6090709,-0.6532391,0.04003775,-0.12486401,-0.12489857,-1.0179702,-0.48311114,0.033862155,-0.23474766,-0.54777515,-0.6005745,0.12364409,0,0.0007581741745959322
310,-0.6090709,-0.6532391,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,0.033862155,-0.23474766,-0.54777515,-0.6005745,0.12364409,0,0.41968037995288143
316,-0.6090709,-0.76194453,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,-0.756238,-0.23474766,-0.54860765,-0.73801255,0.12364409,0,0.13820557308863693
317,-0.6090709,-0.76194453,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.0705136,-0.756238,-0.23474766,-0.54860765,-0.73801255,0.12364409,0,0.0001598323093978575
318,0.03077812,-0.5057103,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.47405937,-0.23474766,-0.5144751,-0.3727755,0.12364409,0,0.0010985520573044013
319,0.03077812,-0.5057103,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.6580953,-0.47405937,-0.23474766,-0.5144751,-0.3727755,0.12364409,0,0.00035947623413198746
320,0.03077812,-0.5057103,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.47405937,-0.23474766,-0.5144751,-0.3727755,0.12364409,0,0.00038884373579724436
323,-0.6090709,-0.5057103,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.47405937,-0.23474766,-0.5144751,-0.3727755,0.12364409,0,0.0009149328848063786
324,-0.6090709,-0.5057103,1.3844424,-0.22326696,-0.22330233,-1.0179702,-0.6580953,-0.47405937,-0.23474766,-0.5144751,-0.3727755,0.12364409,0,0.00011000586297435894
326,-0.6090709,-0.76970917,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.46605748,-0.756238,-0.23474766,-0.2597297,-0.7627183,0.12364409,0,0.1425219252270446
327,-0.6090709,-0.76970917,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,-0.2597297,-0.7627183,0.12364409,0,0.0006956718693213799
328,-0.6090709,-0.76970917,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,-0.2597297,-0.7627183,0.12364409,0,0.0006956718693213799
329,-0.6090709,-0.76970917,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,-0.2597297,-0.7627183,0.12364409,0,0.0006956718693213799
330,-0.6090709,-0.76970917,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,-0.2597297,-0.7627183,0.12364409,0,0.0006956718693213799
331,-0.6090709,-0.76970917,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.756238,-0.23474766,-0.2597297,-0.7627183,0.12364409,0,0.3049142817984941
332,-0.6090709,-0.76970917,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.756238,-0.23474766,-0.2597297,-0.7627183,0.12364409,0,0.3049142817984941
333,-0.6090709,-0.76970917,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.756238,-0.23474766,-0.2597297,-0.7627183,0.12364409,0,0.3049142817984941
334,-0.6090709,-0.76970917,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.756238,-0.23474766,-0.2597297,-0.7627183,0.12364409,0,0.3049142817984941
338,-0.6090709,-0.77747387,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,0.23138721,-0.2024719,-0.46036252,-0.67965245,0.12364409,0,0.3100806168668268
342,-0.44910866,-0.32712284,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,0.23138721,-0.23474766,-0.08323946,-0.54736954,0.12364409,0,0.30514748905283845
343,-0.44910866,-0.32712284,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,0.23138721,-0.23474766,-0.08323946,-0.54736954,0.12364409,0,0.30514748905283845
344,-0.44910866,-0.32712284,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,0.23138721,-0.23474766,-0.08323946,-0.54736954,0.12364409,0,0.30514748905283845
345,-0.44910866,-0.32712284,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,0.23138721,-0.23474766,-0.08323946,-0.54736954,0.12364409,0,0.4389834001046655
349,-0.6090709,-0.32712284,0.04003775,-0.25606793,-0.23970297,-0.3843212,-0.88123953,0.23138721,-0.23474766,-0.08323946,-0.54736954,0.12364409,0,0.010021034949924174
352,-0.2891464,-0.32712284,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,0.23138721,-0.17941776,-0.08323946,-0.54736954,0.12364409,0,0.3305104876599783
361,0.19074038,-0.32712284,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,0.23138721,-0.23474766,-0.08323946,-0.54736954,0.12364409,0,0.34528655144316917
362,0.19074038,-0.32712284,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,0.23138721,-0.23474766,-0.08323946,-0.54736954,0.12364409,0,0.34528655144316917
363,0.19074038,-0.32712284,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.043025505,0.23138721,-0.23474766,-0.08323946,-0.54736954,0.12364409,0,0.0022346607846711096
364,0.19074038,-0.32712284,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.6580953,0.23138721,-0.23474766,-0.08323946,-0.54736954,0.12364409,0,0.0009396823602020918
365,-0.6090709,-0.32712284,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,0.23138721,-0.23474766,-0.08323946,-0.54736954,0.12364409,0,0.29553014080342704
367,-0.6090709,-0.32712284,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,0.23138721,-0.21323049,-0.08323946,-0.54736954,0.12364409,0,0.3013318550889882
368,-0.6090709,-0.32712284,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,0.23138721,-0.21323049,-0.08323946,-0.54736954,0.12364409,0,0.0022595492891527916
369,-0.6090709,-0.32712284,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.638336,0.23138721,-0.23474766,-0.08323946,-0.54736954,0.12364409,0,0.0001935239514085105
370,-0.6090709,-0.32712284,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.638336,0.23138721,-0.23474766,-0.08323946,-0.54736954,0.12364409,0,0.0001935239514085105
374,-0.12918413,-0.32712284,0.04003775,-0.19046597,-0.19050106,-1.0179702,0.10743946,0.23138721,-0.23474766,-0.08323946,-0.54736954,0.12364409,0,0.0025989022017924956
375,-0.12918413,-0.32712284,0.04003775,-0.19046597,-0.19050106,-1.0179702,0.10743946,0.23138721,-0.23474766,-0.08323946,-0.54736954,0.12364409,0,0.0025989022017924956
376,-0.12918413,-0.32712284,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,0.23138721,-0.23474766,-0.08323946,-0.54736954,0.12364409,0,0.4616384870424718
377,-0.6090709,-0.32712284,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,0.23138721,-0.2024719,-0.08323946,-0.54736954,0.12364409,0,0.0022910021767907976
